J-Ks,J-Ks_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+28.064628±0.0038446683,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.527569±0.0059013404,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
1.8416498,0.2691709941,19.4007427,0.0961193912,21.2423925,0.2514241172,19.85468,0.1041830719,660,176.6480070536,-0.223989249,670.1351,143.4372,-6.980375,0.04413322,-7.1869354,0.044655006,-7.0451913,0.0960612,-7.0633163,0.058612917,-7.0633163,0.058612917,91,-16.906387,1.535189,0.06110504,660,176.6479940078,-0.2239677663,670.1351,143.4372,-6.960554,0.08780018,-7.173822,0.07883081,-6.8222075,0.25139472,-7.1416607,0.112591244,-7.1416607,0.112591244,65,-16.906387,1.535189,0.1965976,660,176.6480020268,-0.223988505,670.1351,143.4372,-7.4096866,0.05360741,-7.5173416,0.05078913,-7.672889,0.1040158,-7.5710306,0.06908258,-7.5710306,0.06908258,82,-16.906387,1.535189,0.01140552
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,21.416955,0.4346279658,661,176.66155551,-0.2238066803,476.63586,145.93227,-5.385154,0.10151476,-5.712957,0.10182374,99,99,-5.682965,0.13053483,-5.682965,0.13053483,25,33.465294,1.3892109,0.57679796,661,176.6615290387,-0.2237885461,476.63586,145.93227,-5.4534383,0.19056386,-5.7444353,0.165925,99,99,-5.495122,0.32453567,-5.495122,0.32453567,17,33.465294,1.3892109,0.68562216,661,176.6615422046,-0.2238077666,476.63586,145.93227,-5.465804,0.17053004,-5.750686,0.1506907,-6.110614,0.4345879,-6.3741465,0.1318902,-6.3741465,0.1318902,18,33.465294,1.3892109,0.6615146
-102.8313333,99.0039736752,125.445934,99.0000000565,22.6146007,0.8870131322,126.527569,99.0000001759,662,176.6249011485,-0.2243204551,1000.1341,138.89816,-5.300696,0.11296623,-5.7588673,0.110374466,99,99,-5.650424,0.13549353,-5.650424,0.13549353,23,50.860977,1.8706852,0.68903875,662,176.6249109936,-0.2242932423,1000.1341,138.89816,99,99,99,99,-5.4499993,0.8870048,99,99,99,99,7,50.860977,1.8706852,0.39041293,662,176.624910237,-0.2243165776,1000.1341,138.89816,99,99,99,99,99,99,99,99,99,99,3,50.860977,1.8706852,0.39084804
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,663,176.6233653285,-0.2242896554,1022.06824,139.35074,-5.505927,0.08117803,-5.655947,0.08202501,99,99,-5.263597,0.15867014,-5.263597,0.15867014,14,-46.135197,2.4239585,0.78963804,663,176.6233767074,-0.2242621141,1022.06824,139.35074,99,99,99,99,99,99,99,99,99,99,5,-46.135197,2.4239585,0.35942203,663,176.6233753619,-0.2242856019,1022.06824,139.35074,-0.7735028,10.530826,-3.9691205,1.0939131,99,99,99,99,99,99,3,-46.135197,2.4239585,0.35063726
1.7707297,0.1591714784,18.88632,0.0607691318,20.6570497,0.1471144866,19.794635,0.0986479738,664,176.6514178644,-0.2244327371,621.4259,137.07503,-7.5246577,0.028780295,-7.6160874,0.028947305,-7.559614,0.060677048,-7.593814,0.03392577,-7.593814,0.03392577,78,86.62634,1.0669805,0.97524345,664,176.6514013244,-0.2244116108,621.4259,137.07503,-7.394732,0.059763223,-7.504733,0.05621733,-7.4075503,0.14706424,-7.4699535,0.074415706,-7.4699535,0.074415706,67,86.62634,1.0669805,0.92777,664,176.6514106915,-0.2244321539,621.4259,137.07503,-7.824122,0.037533764,-7.8849654,0.036371797,-7.732934,0.0984713,-7.909671,0.045657825,-7.909671,0.045657825,80,86.62634,1.0669805,0.9447932
1.9512164,0.6612843926,20.284201,0.2137997151,22.2354174,0.6257689108,21.369871,0.4162606338,665,176.6701031598,-0.2237706158,354.55887,146.37634,-5.2883325,0.10719642,-5.6321,0.10727385,-6.161733,0.21377356,-5.441616,0.16295356,-5.441616,0.16295356,23,71.16606,1.2739495,0.5886529,665,176.6700681997,-0.2237545154,354.55887,146.37634,-2.3150482,3.2372336,-5.510666,0.33668515,-5.8291826,0.6257571,-4.388283,0.9028821,-4.388283,0.9028821,4,71.16606,1.2739495,0.4235704,665,176.6700846212,-0.2237728083,354.55887,146.37634,-2.291537,2.975365,-5.4871545,0.3095287,-6.157698,0.4162188,-4.56364,0.69170755,-4.56364,0.69170755,3,71.16606,1.2739495,0.36789235
1.8010352,0.6741259514,20.4377844,0.2458994405,22.2388196,0.6276776748,20.8393347,0.2558512978,666,176.674805809,-0.2245732261,287.40277,134.87437,-6.294715,0.06231177,-6.531192,0.06300678,-6.0081496,0.2458767,-6.4220057,0.07975788,-6.4220057,0.07975788,46,43.907196,1.0895553,0.9644805,666,176.6747659863,-0.2245574271,287.40277,134.87437,-5.440663,0.26485434,-6.901841,0.12289844,-5.8257804,0.6276659,-5.6802073,0.323809,-5.6802073,0.323809,22,43.907196,1.0895553,0.35542876,666,176.6747842869,-0.2245755232,287.40277,134.87437,-6.20948,0.11975477,-6.4822035,0.10628615,-6.6882343,0.25578323,-6.504766,0.13790296,-6.504766,0.13790296,35,43.907196,1.0895553,0.3670457
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,667,176.6653407203,-0.2245655908,422.58215,135.06207,-6.108551,0.064698346,-6.2978163,0.065459184,99,99,-6.1386323,0.08856231,-6.1386323,0.08856231,34,15.223872,1.1164926,0.85363793,667,176.6653103087,-0.2245475869,422.58215,135.06207,-5.2498517,0.27246302,-6.234139,0.17255813,99,99,-5.054904,0.48994693,-5.054904,0.48994693,17,15.223872,1.1164926,0.62666464,667,176.6653249991,-0.2245666921,422.58215,135.06207,-6.2127566,0.104054734,-6.3736396,0.096351124,99,99,-6.533977,0.115300596,-6.533977,0.115300596,27,15.223872,1.1164926,0.8075312
1.2880136,0.1860518874,19.4409024,0.0996464703,20.728916,0.1571174266,20.7392136,0.2334582687,668,176.6420665541,-0.2248118769,754.9835,131.73764,-7.2241025,0.032670863,-7.3106914,0.03284454,-7.0050316,0.09959034,-7.2487926,0.040230077,-7.2487926,0.040230077,58,-73.03992,1.0121136,0.9618587,668,176.6420592213,-0.2247881878,754.9835,131.73764,-7.227963,0.060065173,-7.3140883,0.057201494,-7.335684,0.15707038,-7.3248706,0.073994465,-7.3248706,0.073994465,48,-73.03992,1.0121136,0.90830004,668,176.6420650629,-0.2248098753,754.9835,131.73764,-7.638892,0.038521525,-7.6886797,0.03754274,-6.7883554,0.23338367,-7.6437235,0.050622355,-7.6437235,0.050622355,64,-73.03992,1.0121136,0.9711206
1.437435,0.4252641457,20.234665,0.204377791,21.6721,0.3729333884,20.421455,0.1745756727,669,176.6734652887,-0.2246976785,306.54898,133.10808,-5.3909254,0.10228324,-5.73524,0.10234851,-6.211269,0.20435043,-5.7255397,0.16163312,-5.7255397,0.16163312,24,60.34677,1.1966705,0.5707986,669,176.6734267695,-0.2246814424,306.54898,133.10808,-5.2975097,0.22244756,-5.705872,0.1852614,-6.3925,0.37291357,-5.5026236,0.42127624,-5.5026236,0.42127624,14,60.34677,1.1966705,0.48775715,669,176.6734445722,-0.2246997293,306.54898,133.10808,-5.4007535,0.18333974,-5.7390814,0.15894587,-7.106114,0.1744759,-6.2466426,0.19232988,-6.2466426,0.19232988,16,60.34677,1.1966705,0.40310732
1.0793335,0.1385080722,19.2565615,0.0844712814,20.335895,0.109768341,19.596728,0.0824863513,670,176.6719676297,-0.2249634043,327.9406,129.32544,-6.9818034,0.047352854,-7.2696247,0.047717474,-7.1893725,0.08440506,-7.184933,0.060398005,-7.184933,0.060398005,105,33.167328,1.625784,0.09868472,670,176.6719305372,-0.224946554,327.9406,129.32544,-7.4944406,0.059571568,-7.622046,0.05555453,-7.728705,0.10970099,-7.7127705,0.077883154,-7.7127705,0.077883154,81,33.167328,1.625784,0.1342467,670,176.6719477972,-0.2249651023,327.9406,129.32544,-7.5769086,0.050332256,-7.6899967,0.04756901,-7.930841,0.08227498,-7.84235,0.06263421,-7.84235,0.06263421,95,33.167328,1.625784,0.010634634
104.6181443,99.012152586,22.4464557,1.5512398046,127.0646,99.0000000747,20.200567,0.1427029443,671,176.6640044659,-0.1635287978,441.1596,1006.80115,-5.9667854,0.07134311,-6.18667,0.07217408,-3.9994783,1.5512362,-5.6942086,0.150595,-5.6942086,0.150595,27,12.702572,1.147628,0.8251575,671,176.6639896518,-0.1635711567,441.1596,1006.80115,-4.8095326,0.398142,-8.005151,0.043870237,99,99,-3.3708253,2.6894174,-3.3708253,2.6894174,11,12.702572,1.147628,0.46539128,671,176.6639973069,-0.1635671293,441.1596,1006.80115,-5.955552,0.12861265,-6.179498,0.116135485,-7.327002,0.14258087,-6.7089057,0.11434829,-6.7089057,0.11434829,27,12.702572,1.147628,0.57307434
-100.6837785,99.2069425054,125.445934,99.0000000565,24.7621555,6.404485154,21.6360533,0.5316379943,672,176.6242855374,-0.2255405871,1008.9363,121.4773,-6.3319683,0.06082272,-6.56084,0.061517198,99,99,-6.3825345,0.08782031,-6.3825345,0.08782031,46,81.49074,1.6878253,0.9019391,672,176.6242957092,-0.2255120174,1008.9363,121.4773,99,99,99,99,-3.3024445,6.404484,99,99,99,99,10,81.49074,1.6878253,0.3778198,672,176.6242948483,-0.2255358838,1008.9363,121.4773,99,99,99,99,-5.8915157,0.53160524,99,99,99,99,12,81.49074,1.6878253,0.47575447
107.8768476,99.000031933,19.1877524,0.0794225746,127.0646,99.0000000747,20.1743223,0.1393107894,673,176.6558178884,-0.1632121213,558.0773,1011.3919,-5.652182,0.09740229,-6.143391,0.09430173,-7.2581816,0.07935214,-7.184775,0.08475998,-6.143391,0.09430173,32,2.4080615,1.7633593,0.8869905,673,176.6558112863,-0.1632528809,558.0773,1011.3919,99,99,99,99,99,99,99,99,99,99,6,2.4080615,1.7633593,0.46970597,673,176.6558157856,-0.163249608,558.0773,1011.3919,-4.136367,0.7055419,-7.3319845,0.07455526,-7.3532467,0.13918574,-7.2066627,0.15916815,-7.3319845,0.07455526,9,2.4080615,1.7633593,0.3715743
1.6646331,0.1287539115,18.7422954,0.053531359,20.4069285,0.1170980928,19.5960285,0.0824276821,674,176.6463077102,-0.2258477977,694.4203,116.90747,-7.5848975,0.026161361,-7.651237,0.026245192,-7.7036386,0.053426802,-7.618954,0.030880416,-7.618954,0.030880416,67,-28.848944,1.022477,0.97235876,674,176.6462959193,-0.2258240703,694.4203,116.90747,-7.504344,0.050534803,-7.5782886,0.0484424,-7.6576715,0.11703496,-7.536694,0.0638815,-7.536694,0.0638815,58,-28.848944,1.022477,0.95412755,674,176.646303489,-0.2258456993,694.4203,116.90747,-7.927318,0.03220485,-7.9699206,0.031505726,-7.9315405,0.08221616,-7.999145,0.038668424,-7.999145,0.038668424,71,-28.848944,1.022477,0.9622073
0.3848087,1.0627714746,21.819157,0.871652615,22.2039657,0.6080336553,21.601549,0.5150485094,675,176.6786623879,-0.2257305133,232.33313,118.31391,-5.660504,0.08384516,-5.902278,0.084761746,-4.626777,0.8716462,-5.820951,0.109526105,-5.820951,0.109526105,27,19.903484,1.2427299,0.6376787,675,176.6786184607,-0.2257144653,232.33313,118.31391,-5.155371,0.2601077,-5.769475,0.19917627,-5.8606343,0.6080215,-5.6744013,0.25954255,-5.6744013,0.25954255,14,19.903484,1.2427299,0.5304863,675,176.6786383556,-0.2257325904,232.33313,118.31391,-5.571203,0.1618854,-5.8521624,0.14325334,-5.92602,0.5150147,-6.14359,0.15308031,-6.14359,0.15308031,16,19.903484,1.2427299,0.6224609
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,21.886232,0.6647422955,676,176.6232681638,-0.2257519321,1023.468,118.467285,-5.8163395,0.06901947,-5.9536443,0.06968701,99,99,99,99,-5.9536443,0.06968701,20,12.24265,1.8551973,0.7900367,676,176.6232792975,-0.2257229145,1023.468,118.467285,99,99,99,99,99,99,-4.0582185,1.0695443,99,99,6,12.24265,1.8551973,0.42355245,676,176.6232780713,-0.2257469703,1023.468,118.467285,-5.1548696,0.21494557,-5.5650287,0.1815669,-5.641337,0.6647161,-6.024033,0.16041914,-5.5650287,0.1815669,12,12.24265,1.8551973,0.3761104
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,20.716664,0.2286503379,677,176.6234981005,-0.2261783923,1020.1876,112.37467,-5.6229577,0.086457945,-5.8803487,0.08733089,99,99,-5.9037642,0.10243034,-5.8803487,0.08733089,22,-84.96614,1.7373803,0.80317,677,176.623508906,-0.2261490045,1020.1876,112.37467,-4.618726,0.42324227,-7.8143435,0.046927597,99,99,-4.836704,0.56084883,-7.8143435,0.046927597,13,-84.96614,1.7373803,0.4187819,677,176.623507813,-0.2261731983,1020.1876,112.37467,-6.092105,0.10222529,-6.215572,0.09616813,-6.810905,0.22857417,-6.4599977,0.11581616,-6.215572,0.09616813,24,-84.96614,1.7373803,0.6996618
3.5023536,1.8120928337,19.8851034,0.1487775685,23.387457,1.8059749924,126.527569,99.0000001759,678,176.6516647869,-0.2259657049,617.91205,115.179115,-6.3031654,0.06451208,-6.586532,0.06503552,-6.5608306,0.14873998,-6.5356627,0.07906471,-6.5356627,0.07906471,51,-25.070358,2.0091836,0.9564179,678,176.6516476431,-0.2259431124,617.91205,115.179115,-6.0501957,0.16065481,-6.49746,0.1318075,-4.677143,1.8059709,-6.3993053,0.18569073,-6.3993053,0.18569073,29,-25.070358,2.0091836,0.6619697,678,176.6516572682,-0.2259642137,617.91205,115.179115,-6.433301,0.10316104,-6.6612144,0.09307058,99,99,-6.550992,0.14590704,-6.550992,0.14590704,36,-25.070358,2.0091836,0.8313721
1.7611511,0.2377261093,19.3345096,0.0905784233,21.0956607,0.2197936584,20.0627734,0.1258764095,679,176.6698007655,-0.2259917518,358.8961,114.65657,-6.6909122,0.05117508,-6.9120483,0.051769778,-7.1114244,0.09051667,-6.9684815,0.07931059,-6.9684815,0.07931059,66,-26.291138,1.4545681,0.56395227,679,176.6697655868,-0.2259733726,358.8961,114.65657,-6.6642222,0.10279268,-6.8952217,0.09162805,-6.9689393,0.21976003,-6.9013557,0.17781816,-6.9013557,0.17781816,45,-26.291138,1.4545681,0.6535168,679,176.6697821305,-0.2259925448,358.8961,114.65657,-6.944357,0.07268486,-7.0929036,0.067647375,-7.4647956,0.125738,-7.3710103,0.10449277,-7.3710103,0.10449277,57,-26.291138,1.4545681,0.25952595
1.7401086,0.5588636123,20.2858984,0.214136194,22.026007,0.5162114175,126.527569,99.0000001759,680,176.6405888696,-0.2259948627,776.0974,114.85446,-5.7258644,0.08371363,-6.0022225,0.084443726,-6.1600356,0.21411008,-5.8921676,0.10730284,-5.8921676,0.10730284,33,-47.0107,1.1435487,0.880416,680,176.6405827291,-0.2259696523,776.0974,114.85446,-5.0087457,0.31685376,-6.275758,0.16812232,-6.038593,0.5161971,-5.3622975,0.36115494,-5.3622975,0.36115494,11,-47.0107,1.1435487,0.36771652,680,176.6405881337,-0.2259919489,776.0974,114.85446,-5.566503,0.17306791,-5.9320946,0.14858118,99,99,-5.2785287,0.3511722,-5.2785287,0.3511722,19,-47.0107,1.1435487,0.678085
0.616505,0.1693737273,19.723854,0.1286002279,20.340359,0.1102245021,19.6947195,0.0901327393,681,176.6653171293,-0.2260745978,422.9316,113.51061,-7.4572687,0.028668715,-7.5348487,0.028794466,-6.72208,0.12855674,-7.459763,0.0353946,-7.459763,0.0353946,68,53.97364,1.1298249,0.97001326,681,176.6652863884,-0.2260550883,422.9316,113.51061,-7.4376783,0.053290673,-7.51737,0.050924957,-7.724241,0.11015743,-7.463865,0.06893085,-7.463865,0.06893085,65,53.97364,1.1298249,0.9361173,681,176.6653012312,-0.2260747714,422.9316,113.51061,-7.7600236,0.03688406,-7.8119283,0.035907183,-7.8328495,0.08993934,-7.8061996,0.046213515,-7.8061996,0.046213515,71,53.97364,1.1298249,0.97639716
105.269784,99.0036656552,21.794816,0.8519380134,127.0646,99.0000000747,21.991835,0.7369033302,682,176.6908695614,-0.2258510978,57.992504,116.490105,-4.022905,0.1972462,-4.4151554,0.19569574,-4.651118,0.85193145,-5.04449,0.22699226,-5.04449,0.22699226,9,63.777637,1.5956625,0.4111534,682,176.6908134704,-0.2258377833,57.992504,116.490105,-1.6812918,3.3543108,-4.8769097,0.34972998,99,99,99,99,99,99,3,63.777637,1.5956625,0.3569313,682,176.6908380332,-0.2258546492,57.992504,116.490105,-3.8089862,0.43405643,-4.405513,0.34053463,-5.535734,0.7368797,-5.4494348,0.30049786,-5.4494348,0.30049786,4,63.777637,1.5956625,0.35969692
0.683575,0.0116523525,16.43265,0.0087957412,17.116225,0.0076427911,16.413405,0.0080030339,683,176.6631688111,-0.2264895522,453.61713,107.602066,-9.974921,0.006284165,-9.983856,0.0062791337,-10.013284,0.008135222,-9.997548,0.0063834568,-9.983856,0.0062791337,162,33.539745,1.0570962,0.98362875,683,176.6631401088,-0.226469128,453.61713,107.602066,-10.867582,0.0046664723,-10.871228,0.004660171,-10.948375,0.00660536,-10.899035,0.0047906768,-10.871228,0.004660171,167,33.539745,1.0570962,0.98441833,683,176.6631541768,-0.226489199,453.61713,107.602066,-11.01464,0.0041025686,-11.0178,0.0040985257,-11.114164,0.0054058055,-11.057869,0.004147709,-11.0178,0.0040985257,169,33.539745,1.0570962,0.98402077
107.921191,99.000029513,19.143409,0.076346585,127.0646,99.0000000747,20.8225653,0.25195757,684,176.6567955292,-0.1638727567,544.1201,1001.94855,-5.7002125,0.100953326,-6.3700466,0.091661185,-7.302525,0.07627331,-7.3639245,0.07880907,-6.3700466,0.091661185,29,-41.174194,2.3731568,0.60272646,684,176.6567878009,-0.1639130883,544.1201,1001.94855,-4.263239,0.76359373,-7.4588566,0.08029295,99,99,99,99,-7.4588566,0.08029295,10,-41.174194,2.3731568,0.38334188,684,176.6567927437,-0.1639099628,544.1201,1001.94855,-5.2825775,0.27137405,-7.827636,0.054066796,-6.7050037,0.25188845,-6.209924,0.43512574,-7.827636,0.054066796,10,-41.174194,2.3731568,0.49776894
0.4100454,0.5675941589,21.1275403,0.4620762512,21.5375857,0.3296189728,21.057737,0.312602678,685,176.6266506579,-0.2263437038,975.1645,109.98763,-6.2200966,0.071064875,-6.595355,0.07073818,-5.3183937,0.46206415,-6.319207,0.10688413,-6.319207,0.10688413,60,-24.021059,1.3035737,0.17194986,685,176.626658291,-0.2263148886,975.1645,109.98763,-6.056292,0.16521825,-6.568906,0.13207519,-6.5270143,0.32959655,-6.7712784,0.14928241,-6.7712784,0.14928241,34,-24.021059,1.3035737,0.039075255,685,176.6266584178,-0.2263388084,975.1645,109.98763,-6.4201303,0.107821435,-6.6844254,0.095986664,-6.469832,0.31254697,-6.861162,0.12410474,-6.861162,0.12410474,43,-24.021059,1.3035737,0.075306244
2.4204868,0.4784975404,19.4963395,0.1047301503,21.9168263,0.4668955898,21.803939,0.6201904773,686,176.6735705042,-0.2266087659,305.0622,105.81304,-6.156545,0.0706721,-6.4736633,0.07098674,-6.9495945,0.104676746,-6.819473,0.10575284,-6.819473,0.10575284,52,73.21369,1.379779,0.19516204,686,176.6735314337,-0.2265906545,305.0622,105.81304,-5.7983885,0.1944957,-6.4287257,0.14786234,-6.1477737,0.46687976,-6.113226,0.43109202,-6.113226,0.43109202,21,73.21369,1.379779,0.6030333,686,176.6735494809,-0.2266096589,305.0622,105.81304,-5.928213,0.15630178,-6.411766,0.12842046,-5.72363,0.6201624,-6.2038083,0.35692078,-6.2038083,0.35692078,30,73.21369,1.379779,0.64400953
1.259569,0.5488949968,20.644567,0.2970470946,21.904136,0.4615720324,21.701715,0.5646864973,687,176.6396116825,-0.2265264235,790.0579,107.2708,-5.351223,0.10175529,-5.658879,0.10232514,-5.801367,0.29702827,-5.539777,0.1321975,-5.539777,0.1321975,25,0.9066699,1.1339709,0.58497626,687,176.6396063892,-0.2265004562,790.0579,107.2708,-5.9473624,0.11918587,-6.0667987,0.11159104,-6.160464,0.46155602,-6.163641,0.15661041,-6.163641,0.15661041,23,0.9066699,1.1339709,0.6034679,687,176.639611478,-0.22652306,790.0579,107.2708,-5.8630624,0.116536245,-5.998347,0.10907002,-5.825854,0.56465566,-5.959449,0.17003162,-5.959449,0.17003162,21,0.9066699,1.1339709,0.52838445
2.4117466,0.4797453565,19.507265,0.1057868466,21.9190116,0.4679366946,20.953071,0.2840280936,688,176.655572474,-0.2267691579,562.10956,103.67178,-6.60472,0.051838655,-6.8000917,0.052451354,-6.938669,0.105733976,-6.8525925,0.0628485,-6.8525925,0.0628485,58,74.98484,1.1704514,0.965989,688,176.6555512578,-0.2267466801,562.10956,103.67178,-6.4930525,0.111609355,-6.7271113,0.09936489,-6.1455884,0.4679209,-6.346035,0.20478147,-6.346035,0.20478147,40,74.98484,1.1704514,0.70851123,688,176.6555624589,-0.2267676699,562.10956,103.67178,-6.6516886,0.087819904,-6.8330836,0.08065179,-6.574498,0.28396678,-6.712098,0.13240066,-6.712098,0.13240066,46,74.98484,1.1704514,0.5156469
2.6965932,0.4321420341,19.1194198,0.0747378299,21.816013,0.4256301146,20.343829,0.1626278874,689,176.6862490902,-0.2270340203,123.99146,99.63407,-7.327361,0.03274278,-7.4365106,0.032987647,-7.3265142,0.074662976,-7.3938346,0.03957276,-7.3938346,0.03957276,78,86.09804,1.1376421,0.97489476,689,176.6861973161,-0.2270184498,123.99146,99.63407,-6.944766,0.0862966,-7.1394176,0.07808513,-6.248587,0.42561275,-6.9926357,0.11298589,-6.9926357,0.11298589,54,86.09804,1.1376421,0.39435816,689,176.6862202435,-0.2270362608,123.99146,99.63407,-7.3796635,0.05341372,-7.4809265,0.05075427,-7.18374,0.16252078,-7.497527,0.06493814,-7.497527,0.06493814,69,86.09804,1.1376421,0.46093875
1.479177,0.6360213506,20.641058,0.2960642471,22.120235,0.5629112896,126.527569,99.0000001759,690,176.632680303,-0.227125702,889.05615,98.76926,-5.642277,0.09405019,-6.044583,0.0931175,-5.804876,0.29604536,-5.957346,0.12335685,-5.957346,0.12335685,36,21.151932,2.0779755,0.6996555,690,176.6326817596,-0.2270975188,889.05615,98.76926,-5.5257487,0.21006013,-6.028772,0.16857573,-5.944365,0.56289816,-6.114054,0.2251248,-6.114054,0.2251248,22,21.151932,2.0779755,0.6163516,690,176.6326842694,-0.2271210921,889.05615,98.76926,-5.3849635,0.21539716,-6.05907,0.16324055,99,99,-5.242321,0.44967422,-5.242321,0.44967422,18,21.151932,2.0779755,0.55913115
1.5765285,0.0654973529,18.06174,0.0297806158,19.6382685,0.0583353938,18.716674,0.0377061645,691,176.6535321614,-0.227337738,591.2538,95.56824,-8.395984,0.016578386,-8.4399605,0.01659396,-8.384194,0.02959226,-8.3942175,0.018357702,-8.3942175,0.018357702,103,14.173016,1.0158131,0.9811443,691,176.6535128405,-0.2273142181,591.2538,95.56824,-8.405192,0.028386235,-8.448663,0.027685577,-8.4263315,0.058208562,-8.406358,0.032995023,-8.406358,0.032995023,98,14.173016,1.0158131,0.9808368,691,176.6535233244,-0.2273356429,591.2538,95.56824,-8.726408,0.019961193,-8.755764,0.019667642,-8.810895,0.037241496,-8.758889,0.022319574,-8.758889,0.022319574,109,14.173016,1.0158131,0.9809561
0.387887,0.0657751346,19.01085,0.0541499004,19.398737,0.0373384067,18.683949,0.0294170157,692,176.694711332,-0.2257184185,3.123606,118.35302,-7.5394897,0.027144969,-7.611126,0.027247101,-7.435084,0.05404654,-7.576643,0.03129029,-7.576643,0.03129029,84,85.998405,1.9481101,0.97968626,692,176.6946514527,-0.2257061339,3.123606,118.35302,-8.32797,0.025271155,-8.354558,0.024897331,-8.665863,0.03713994,-8.39362,0.029487224,-8.39362,0.029487224,71,85.998405,1.9481101,0.9554976,692,176.6946774663,-0.2257225385,3.123606,118.35302,-8.272136,0.02436701,-8.300534,0.024021199,-8.84362,0.028819004,-8.49481,0.024787916,-8.49481,0.024787916,61,85.998405,1.9481101,0.9814163
2.8706307,1.3631691111,20.199595,0.1979533291,23.0702257,1.3487195798,22.48239,1.1574917438,693,176.6311701681,-0.2278376673,910.62964,88.61345,-5.979425,0.07242221,-6.2216616,0.07321241,-6.246339,0.19792508,-6.204098,0.11692774,-6.204098,0.11692774,32,87.874146,1.1620246,0.8426914,693,176.6311729594,-0.2278084235,910.62964,88.61345,-5.5238366,0.21485993,-6.0791283,0.1687533,-4.9943743,1.3487141,-5.348954,0.54084253,-5.348954,0.54084253,21,87.874146,1.1620246,0.58547395,693,176.6311749695,-0.2278324297,910.62964,88.61345,-6.234526,0.10308511,-6.3958006,0.09543803,-5.045179,1.1574767,-6.4669213,0.17521413,-6.4669213,0.17521413,30,87.874146,1.1620246,0.7037154
1.618666,140.0071427677,125.445934,99.0000000565,127.0646,99.0000000747,126.527569,99.0000001759,694,176.6231865425,-0.2279222537,1024.6517,87.47139,-5.552697,0.07193969,-5.647611,0.07238189,99,99,-5.6376476,0.09526729,-5.6376476,0.09526729,12,0.23034266,1.0820605,0.79855335,694,176.62319725,-0.2278910596,1024.6517,87.47139,-3.5336397,0.8218214,-6.7292576,0.08837495,99,99,99,99,99,99,6,0.23034266,1.0820605,0.45001712,694,176.6231962247,-0.2279159517,1024.6517,87.47139,99,99,99,99,99,99,99,99,99,99,2,0.23034266,1.0820605,0.37094608
1.2130903,0.1735012806,19.4168183,0.0975038645,20.6299086,0.1435119883,20.181331,0.140207349,695,176.6399666613,-0.2252686789,784.9777,125.23098,-6.6706877,0.056039166,-6.9951363,0.05623522,-7.0291157,0.0974465,-6.9634824,0.06334226,-6.9634824,0.06334226,84,15.401597,1.5044285,0.34464124,695,176.639961309,-0.2252440449,784.9777,125.23098,-7.0191593,0.081877664,-7.2011347,0.07448938,-7.4346914,0.14346048,-7.396275,0.08859311,-7.396275,0.08859311,66,15.401597,1.5044285,0.11977662,695,176.6399663988,-0.2252661311,784.9777,125.23098,-6.8338366,0.08744624,-7.079281,0.07838401,-7.346238,0.1400831,-7.1978736,0.09568474,-7.1978736,0.09568474,59,15.401597,1.5044285,0.097930126
