M_calibrated_K=MAG_APER_K+26.2715655±0.0033601851,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.757166±0.0110146804,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.384571±0.0790101107,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
20.2717605,0.2306571267,20.9989162,0.1228579003,19.9704003,0.2279799566,558,204.2884726272,32.1210192875,293.98257,189.16318,-5.590997,0.091693945,-5.956303,0.09119174,-5.999805,0.23063265,-6.024659,0.13987747,-6.024659,0.13987747,36,31.493055,1.0609686,0.34848318,558,204.2884351882,32.1210368973,293.98257,189.16318,-5.5195723,0.10183801,-5.936325,0.098546125,-6.7582498,0.12236315,-6.536888,0.09345864,-6.536888,0.09345864,33,31.493055,1.0609686,0.8034076,558,204.2884627765,32.1210298182,293.98257,189.16318,-6.314029,0.14754976,-6.428311,0.13607761,-7.4141707,0.21385103,-6.7068043,0.25012922,-6.7068043,0.25012922,24,31.493055,1.0609686,0.5658905
125.2715655,99.000000057,20.9049073,0.093554899,126.384571,99.0000315283,559,204.312432142,32.1203941756,4.593934,181.38173,-6.082287,0.06959976,-6.3693995,0.069952995,99,99,-5.362236,0.2544491,-5.362236,0.2544491,20,-50.622322,2.1760037,0.7364177,559,204.3123905173,32.1204163328,4.593934,181.38173,-3.775461,0.5508425,-6.971079,0.058548078,-6.8522587,0.09290423,-6.294089,0.11611687,-6.294089,0.11611687,10,-50.622322,2.1760037,0.41988972,559,204.3124261662,32.1204095434,4.593934,181.38173,99,99,99,99,99,99,99,99,99,99,6,-50.622322,2.1760037,0.6429081
17.0753795,0.0147431388,18.962868,0.0234329428,17.929541,0.0857292277,560,204.2736238445,32.120278747,473.26883,177.934,-9.139781,0.012724518,-9.211926,0.012750622,-9.196186,0.014355114,-9.192901,0.014077184,-9.192901,0.014077184,376,-74.94606,1.1116155,0.034120914,560,204.2735892914,32.1202937439,473.26883,177.934,-8.7432165,0.017849365,-8.869529,0.01783524,-8.794298,0.020682834,-8.798817,0.02009677,-8.798817,0.02009677,321,-74.94606,1.1116155,0.029523648,560,204.273611917,32.1202861058,473.26883,177.934,-9.403814,0.02746624,-9.454749,0.026439708,-9.45503,0.03327015,-9.462328,0.032061607,-9.462328,0.032061607,230,-74.94606,1.1116155,0.28683344
19.9783565,0.1766761564,126.757166,99.0000006127,126.384571,99.0000315283,561,204.2635720842,32.1203592037,594.6665,178.64212,-5.5387897,0.09834018,-5.999231,0.09577535,-6.293209,0.1766442,-6.3035345,0.14547998,-6.3035345,0.14547998,35,-85.94383,2.0904188,0.75452876,561,204.2635393348,32.1203723262,594.6665,178.64212,-4.817065,0.19177815,-8.012682,0.02444852,99,99,99,99,99,99,23,-85.94383,2.0904188,0.68026054,561,204.2635585842,32.1203645048,594.6665,178.64212,-5.310805,0.37928906,-6.051177,0.2612025,99,99,99,99,99,99,15,-85.94383,2.0904188,0.45855954
18.5995665,0.0515077662,20.2672983,0.06448219,19.15112,0.128194214,562,204.2794337405,32.1202213823,403.1006,177.375,-7.5948095,0.03013296,-7.7427173,0.030371755,-7.671999,0.051398046,-7.668112,0.037374992,-7.668112,0.037374992,143,-28.921787,1.230739,0.045776986,562,204.2793981477,32.1202374646,403.1006,177.375,-7.5722113,0.031930838,-7.725287,0.031907756,-7.4898677,0.063534476,-7.613123,0.041012827,-7.613123,0.041012827,130,-28.921787,1.230739,0.023376225,562,204.2794227252,32.1202299288,403.1006,177.375,-8.099117,0.05609556,-8.171046,0.053198285,-8.233451,0.10095127,-8.22045,0.07099801,-8.22045,0.07099801,89,-28.921787,1.230739,0.5380099
20.402803,0.2598852537,21.6137916,0.2140117378,20.873354,0.4965428824,563,204.2553624664,32.1202744402,693.8085,177.08316,-5.5352345,0.09948414,-6.019938,0.09624738,-5.8687625,0.25986353,-5.8876085,0.11829175,-5.8876085,0.11829175,34,88.457275,1.5217187,0.12092374,563,204.2553312292,32.1202860594,693.8085,177.08316,-4.8910704,0.1814513,-8.086688,0.023493983,-6.1433744,0.2137281,-5.506188,0.17466944,-5.506188,0.17466944,21,88.457275,1.5217187,0.6488074,563,204.2553477253,32.1202780374,693.8085,177.08316,-6.0830674,0.18964224,-6.270036,0.16772892,-6.511217,0.49021652,-6.256777,0.27731755,-6.256777,0.27731755,19,88.457275,1.5217187,0.57045114
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,564,204.2239225638,32.1204650151,1073.5125,178.5291,-5.3176804,0.08205595,-5.4363575,0.08255462,99,99,-5.178994,0.13088255,-5.4363575,0.08255462,15,71.18723,2.549597,0.7758146,564,204.2238969864,32.1204707842,1073.5125,178.5291,-4.417983,0.17785192,-4.955899,0.16616412,99,99,-5.4446254,0.10949575,-4.955899,0.16616412,9,71.18723,2.549597,0.7698792,564,204.2239029238,32.1204621657,1073.5125,178.5291,99,99,99,99,99,99,99,99,99,99,8,71.18723,2.549597,0.62962216
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,565,204.2247104779,32.1189990389,1063.9299,157.6555,-5.0229173,0.11527588,-5.334143,0.11556239,99,99,-5.1114893,0.17078641,-5.334143,0.11556239,15,-16.690802,2.0992024,0.75405157,565,204.2246851355,32.1190052201,1063.9299,157.6555,99,99,99,99,99,99,99,99,99,99,4,-16.690802,2.0992024,0.49751368,565,204.2246913804,32.118996126,1063.9299,157.6555,-4.055179,0.8589943,-7.250797,0.09139412,99,99,-2.2218409,8.015551,-7.250797,0.09139412,9,-16.690802,2.0992024,0.632882
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,566,204.224034706,32.1198048852,1072.128,169.1203,-4.964767,0.110505186,-5.188574,0.11149126,99,99,-5.1793265,0.13084541,-5.188574,0.11149126,11,-62.991,1.1471515,0.6479845,566,204.2240092785,32.119810795,1072.128,169.1203,-4.0767207,0.24399021,-5.5400558,0.13452856,99,99,-5.022053,0.15728337,-5.5400558,0.13452856,9,-62.991,1.1471515,0.6715153,566,204.2240152729,32.1198019573,1072.128,169.1203,99,99,99,99,99,99,99,99,99,99,2,-62.991,1.1471515,0.8585785
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,567,204.2245242456,32.1199035908,1066.2203,170.54675,-6.0360804,0.06698989,-6.252451,0.067598924,99,99,-4.3742175,0.48258254,-6.252451,0.067598924,31,51.259377,1.3734667,0.9605111,567,204.2244987037,32.1199095732,1066.2203,170.54675,99,99,99,99,99,99,99,99,99,99,13,51.259377,1.3734667,0.72549295,567,204.2245048596,32.1199007789,1066.2203,170.54675,99,99,99,99,99,99,99,99,99,99,20,51.259377,1.3734667,0.6559807
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,568,204.2247989124,32.1194886434,1062.8843,164.64044,-6.3471894,0.05414298,-6.503252,0.054592833,99,99,-5.791408,0.1258473,-6.503252,0.054592833,33,49.266407,1.6390213,0.964981,568,204.2247734277,32.119494752,1062.8843,164.64044,99,99,99,99,99,99,99,99,99,99,18,49.266407,1.6390213,0.7728892,568,204.2247796879,32.1194858241,1062.8843,164.64044,99,99,99,99,99,99,99,99,99,99,17,49.266407,1.6390213,0.7074542
19.3009449,0.0958644177,126.757166,99.0000006127,20.662847,0.4116253945,569,204.2281535732,32.1202109898,1022.4035,175.07149,-6.675115,0.052911397,-6.960666,0.05318769,-6.9706206,0.09580551,-6.8116446,0.087687716,-6.8116446,0.087687716,80,13.5251255,1.5067254,0.03100977,569,204.228127293,32.1202175876,1022.4035,175.07149,-4.8654466,0.26714393,-8.061065,0.029322028,99,99,99,99,99,99,41,13.5251255,1.5067254,0.8005783,569,204.228134658,32.1202089729,1022.4035,175.07149,-6.1566954,0.26006278,-6.944415,0.17487995,-6.721724,0.40397137,-7.033913,0.23754776,-7.033913,0.23754776,38,13.5251255,1.5067254,0.27512774
14.8320055,0.0046297663,15.673329,0.011244499,14.97146,0.0790591009,570,204.3041753298,32.1189648734,104.22949,160.60315,-11.465957,0.0032604712,-11.478697,0.003255854,-11.43956,0.0031849477,-11.449102,0.003198505,-11.449102,0.003198505,864,13.626799,1.2206703,0.8175287,570,204.3041355717,32.1189857622,104.22949,160.60315,-12.100001,0.0023024823,-12.106583,0.0022999472,-12.083837,0.0022617632,-12.089293,0.0022700627,-12.089293,0.0022700627,913,13.626799,1.2206703,0.9128542,570,204.3041684906,32.1189783209,104.22949,160.60315,-12.423661,0.003035474,-12.42842,0.0030265597,-12.413111,0.0027827767,-12.418193,0.0028414577,-12.418193,0.0028414577,618,13.626799,1.2206703,0.98345804
18.4362505,0.044687221,19.965608,0.0499161783,19.280674,0.138416572,571,204.2605973246,32.119732308,630.5605,169.5751,-7.7108135,0.02846094,-7.856203,0.028682759,-7.835315,0.04456071,-7.8225102,0.033579152,-7.8225102,0.033579152,157,14.37678,1.0896463,0.11507696,571,204.2605652769,32.1197449941,630.5605,169.5751,-7.660564,0.030826408,-7.8175,0.030803178,-7.791558,0.048685744,-7.785499,0.03625605,-7.785499,0.03625605,150,14.37678,1.0896463,0.016730309,571,204.260583546,32.1197368999,630.5605,169.5751,-8.186403,0.054294914,-8.260045,0.051429607,-8.103897,0.113651,-8.171124,0.0762079,-8.171124,0.0762079,99,14.37678,1.0896463,0.1688375
17.0859045,0.0148599716,18.913431,0.0227099815,17.97685,0.0863034272,572,204.3074274481,32.1190707062,64.95963,162.26791,-9.15029,0.01197608,-9.204841,0.011981658,-9.185661,0.014475079,-9.183874,0.01334911,-9.183874,0.01334911,311,18.76428,1.3497136,0.029531589,572,204.3073870728,32.1190921776,64.95963,162.26791,-8.748908,0.016681446,-8.842748,0.016658157,-8.843735,0.019860012,-8.814633,0.01852772,-8.814633,0.01852772,278,18.76428,1.3497136,0.028423509,572,204.3074210802,32.1190848396,64.95963,162.26791,-9.412725,0.025017973,-9.451841,0.024294337,-9.407721,0.03472296,-9.410845,0.030832,-9.410845,0.030832,203,18.76428,1.3497136,0.06719929
20.3407005,0.2455947378,22.1480566,0.3482570099,20.3327107,0.3085385678,573,204.2749066641,32.1192980036,457.725,164.00597,-6.402477,0.0612056,-6.717074,0.06133261,-5.930865,0.24557175,-6.594639,0.07744829,-6.717074,0.06133261,75,5.8485765,1.6447723,0.12490705,573,204.2748721311,32.119313416,457.725,164.00597,-6.0038557,0.089515686,-6.685268,0.07911866,-5.6091094,0.34808278,-6.0892563,0.12718193,-6.685268,0.07911866,56,5.8485765,1.6447723,0.06703829,573,204.274895216,32.1193054755,457.725,164.00597,-6.877858,0.12237667,-7.0235276,0.11074674,-7.0518603,0.29825065,-7.1425495,0.15271473,-7.0235276,0.11074674,40,5.8485765,1.6447723,0.2774095
125.2715655,99.000000057,23.383076,1.0140148249,126.384571,99.0000315283,574,204.3119554495,32.1191548685,10.279817,163.6867,-5.374973,0.08273973,-5.514665,0.0833584,99,99,-5.240428,0.14964986,-5.240428,0.14964986,15,1.1686924,2.3333616,0.76069254,574,204.3119142311,32.1191771626,10.279817,163.6867,99,99,99,99,-4.37409,1.013955,99,99,99,99,4,1.1686924,2.3333616,0.43347028,574,204.3119497559,32.1191699472,10.279817,163.6867,99,99,99,99,99,99,99,99,99,99,6,1.1686924,2.3333616,0.649449
19.322969,0.0977675354,21.1309663,0.1383002303,19.6864914,0.1827555764,575,204.240602323,32.1187699159,871.99255,155.01862,-6.964177,0.04305504,-7.166124,0.043453228,-6.9485965,0.097709775,-7.0981593,0.052520346,-7.0981593,0.052520346,92,-58.698742,1.0212194,0.6769964,575,204.2405741537,32.1187790781,871.99255,155.01862,-6.7988267,0.05139582,-7.0637927,0.05105532,-6.6261997,0.13786091,-6.881032,0.066419736,-6.881032,0.066419736,81,-58.698742,1.0212194,0.22330092,575,204.2405857395,32.1187702412,871.99255,155.01862,-7.5455832,0.076378,-7.6307087,0.07178355,-7.6980796,0.16479382,-7.571201,0.108643144,-7.571201,0.108643144,64,-58.698742,1.0212194,0.6422664
19.6948538,0.13664743,21.6390735,0.2189955546,19.9316887,0.2209828309,576,204.2837535978,32.1186265808,350.84485,154.82898,-6.6008854,0.05516916,-6.8970776,0.055399306,-6.5767117,0.13660611,-6.777334,0.069040924,-6.777334,0.069040924,78,24.464882,1.2265146,0.09480359,576,204.2837176324,32.1186437521,350.84485,154.82898,-5.4726152,0.15192136,-8.668233,0.018531922,-6.1180925,0.21871838,-6.201146,0.12054276,-6.201146,0.12054276,43,24.464882,1.2265146,0.59235823,576,204.2837437064,32.1186357711,350.84485,154.82898,-6.7002926,0.15467519,-6.950499,0.13253114,-7.4528823,0.20637542,-7.064455,0.17215768,-7.064455,0.17215768,47,24.464882,1.2265146,0.10248136
20.3299995,0.2432835762,21.876973,0.2720120821,21.3673877,0.7765580878,577,204.2886566179,32.1186995722,291.63474,156.09369,-4.814985,0.13459875,-5.231953,0.13248692,-5.941566,0.24326037,-5.4958954,0.17931022,-5.4958954,0.17931022,18,33.81213,1.5088131,0.49930188,577,204.288619744,32.1187176375,291.63474,156.09369,-4.0165634,0.2801258,-7.212181,0.035456903,-5.880193,0.27178898,-5.4567766,0.19580677,-5.4567766,0.19580677,10,33.81213,1.5088131,0.4922127,577,204.2886474616,32.1187097834,291.63474,156.09369,-5.379689,0.25126484,-5.540838,0.22538559,-6.0171833,0.77252823,-6.249422,0.30041423,-6.249422,0.30041423,10,33.81213,1.5088131,0.38788474
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,578,204.2240146275,32.1184786275,1072.3099,150.20773,-6.7603445,0.04243987,-6.881885,0.04270673,99,99,-5.354877,0.24052858,-6.881885,0.04270673,48,89.79495,3.2405157,0.972883,578,204.2239895457,32.1184847745,1072.3099,150.20773,-4.303012,0.36274183,-7.4986296,0.03944943,99,99,99,99,-7.4986296,0.03944943,36,89.79495,3.2405157,0.945724,578,204.2239955723,32.1184754911,1072.3099,150.20773,99,99,99,99,99,99,99,99,99,99,22,89.79495,3.2405157,0.8611755
125.2715655,99.000000057,126.757166,99.0000006127,23.024197,3.4833461786,579,204.2248810232,32.1164009935,1061.7512,120.615234,-6.200014,0.057498515,-6.350587,0.057961777,99,99,99,99,-6.350587,0.057961777,33,12.521002,1.2270277,0.9589829,579,204.2248563198,32.1164076783,1061.7512,120.615234,-5.573801,0.099984415,-6.004438,0.09642221,99,99,-5.1518483,0.23842649,-6.004438,0.09642221,23,12.521002,1.2270277,0.87228477,579,204.2248626982,32.1163977155,1061.7512,120.615234,-5.169297,0.4316826,-6.2200384,0.250756,-4.360374,3.48245,-4.9348645,0.92654467,-6.2200384,0.250756,17,12.521002,1.2270277,0.773099
125.2715655,99.000000057,126.757166,99.0000006127,19.5329694,0.1635421032,580,204.2253049501,32.1169852915,1056.6581,128.9635,-6.8984675,0.044475812,-7.102519,0.04488674,99,99,-5.876444,0.18770106,-7.102519,0.04488674,72,36.94216,1.065881,0.961648,580,204.225280019,32.1169919485,1056.6581,128.9635,99,99,99,99,99,99,99,99,99,99,27,36.94216,1.065881,0.8816656,580,204.2252865225,32.1169821908,1056.6581,128.9635,-7.2869415,0.09393006,-7.39989,0.08669929,-7.8516016,0.14319016,-7.594209,0.13115996,-7.39989,0.08669929,47,36.94216,1.065881,0.97887236
22.0973521,1.2284060957,126.757166,99.0000006127,19.64877,0.1777793518,581,204.2258272161,32.1166848277,1050.3367,124.69933,-5.97386,0.067718364,-6.1728115,0.06834498,-4.1742134,1.2284015,-5.3616743,0.18731584,-6.1728115,0.06834498,30,79.853004,1.8892317,0.9309892,581,204.2258022677,32.1166916359,1050.3367,124.69933,99,99,99,99,99,99,99,99,99,99,5,79.853004,1.8892317,0.44051078,581,204.2258089553,32.1166817884,1050.3367,124.69933,-4.84881,0.5665804,-8.044428,0.06060229,-7.735801,0.15925734,-5.4807725,0.5610737,-8.044428,0.06060229,18,79.853004,1.8892317,0.5417185
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,582,204.2245438671,32.1178271069,1065.8884,140.93785,-6.2831845,0.048916362,-6.3671236,0.049069993,99,99,-5.775245,0.1103419,-6.3671236,0.049069993,22,-18.111088,1.7730664,0.9446214,582,204.2245188571,32.1178334703,1065.8884,140.93785,99,99,99,99,99,99,99,99,99,99,13,-18.111088,1.7730664,0.76411504,582,204.2245250805,32.1178239792,1065.8884,140.93785,99,99,99,99,99,99,99,99,99,99,8,-18.111088,1.7730664,0.3707808
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,583,204.2250426834,32.117764799,1059.8613,140.06873,-6.283048,0.060223937,-6.506959,0.06076117,99,99,-6.162981,0.10042386,-6.506959,0.06076117,38,43.576885,1.3354446,0.9604164,583,204.225017599,32.1177712659,1059.8613,140.06873,99,99,99,99,99,99,99,99,99,99,20,43.576885,1.3354446,0.7008341,583,204.2250239916,32.1177617644,1059.8613,140.06873,99,99,99,99,99,99,99,99,99,99,16,43.576885,1.3354446,0.6966263
125.2715655,99.000000057,126.757166,99.0000006127,24.4634637,13.3638625647,584,204.2252811171,32.1185409185,1057.0172,151.14507,-4.9878516,0.12620069,-5.438296,0.12322806,99,99,-5.241371,0.15616333,-5.241371,0.15616333,16,84.14794,1.3736868,0.75418574,584,204.2252557892,32.1185472885,1057.0172,151.14507,-3.5828283,0.45113105,-6.7784457,0.050326113,99,99,-3.936326,0.5296292,-3.936326,0.5296292,12,84.14794,1.3736868,0.6174525,584,204.2252622391,32.1185380526,1057.0172,151.14507,-3.0172136,2.4057822,-6.2128315,0.2505374,-2.9211073,13.363629,-5.4732385,0.41439152,-5.4732385,0.41439152,8,84.14794,1.3736868,0.688116
19.1551119,0.0841215071,19.281726,0.0291457504,18.58225,0.0992466246,585,204.2263903669,32.1182115039,1043.6056,146.49092,-7.6239195,0.031232907,-7.810213,0.03151929,-7.1164536,0.08405437,-7.4154296,0.04839544,-7.810213,0.03151929,118,20.866816,1.2780904,0.46664685,585,204.2263649225,32.1182181389,1043.6056,146.49092,-8.155254,0.021468038,-8.240297,0.021432707,-8.47544,0.026984284,-8.415217,0.022039516,-8.240297,0.021432707,112,20.866816,1.2780904,0.6562669,585,204.2263717544,32.1182088158,1043.6056,146.49092,-8.485881,0.042959426,-8.540456,0.041243687,-8.802321,0.06006076,-8.659865,0.050170533,-8.540456,0.041243687,98,20.866816,1.2780904,0.7052204
18.5860758,0.0509083918,20.396637,0.0721268618,19.240506,0.1350770577,586,204.2924437831,32.1178839968,245.85233,144.63878,-7.4448314,0.033330683,-7.616483,0.03362619,-7.6854897,0.050797377,-7.659661,0.0427137,-7.659661,0.0427137,134,48.093685,1.2611097,0.0431934,586,204.2924064324,32.117902911,245.85233,144.63878,-7.111998,0.04555117,-7.4077744,0.0450861,-7.360529,0.07128086,-7.370521,0.0576478,-7.370521,0.0576478,120,48.093685,1.2611097,0.008715341,586,204.2924354449,32.1178948622,245.85233,144.63878,-7.8306575,0.06975863,-7.92757,0.065052725,-8.144065,0.10955918,-8.06169,0.094986856,-8.06169,0.094986856,83,48.093685,1.2611097,0.13328123
19.5753709,0.1227248853,21.1491986,0.1406504067,20.4058756,0.3287477824,587,204.2329052681,32.1177472116,964.90247,140.12654,-6.6989985,0.047928225,-6.8873053,0.048368875,-6.6961946,0.122678876,-6.739266,0.06432047,-6.739266,0.06432047,71,-57.701614,1.1235402,0.53716224,587,204.2328787603,32.1177551359,964.90247,140.12654,-6.01433,0.08827798,-6.662159,0.079140805,-6.6079674,0.14021845,-6.2745852,0.101186156,-6.2745852,0.101186156,53,-57.701614,1.1235402,0.015119556,587,204.2328877925,32.1177457939,964.90247,140.12654,-7.0129547,0.10770187,-7.1299276,0.09916141,-6.9786954,0.31911206,-7.1445127,0.14232408,-7.1445127,0.14232408,39,-57.701614,1.1235402,0.6899605
125.2715655,99.000000057,23.764342,1.4544177091,126.384571,99.0000315283,588,204.3118973997,32.1175603854,10.889489,140.94739,-5.6098995,0.07898188,-5.796417,0.07970632,99,99,-5.2621264,0.1339295,-5.2621264,0.1339295,14,-41.93018,1.6196518,0.76103616,588,204.3118566032,32.1175829585,10.889489,140.94739,99,99,99,99,-3.992824,1.454376,99,99,99,99,4,-41.93018,1.6196518,0.361397,588,204.3118921548,32.1175752065,10.889489,140.94739,99,99,99,99,99,99,99,99,99,99,3,-41.93018,1.6196518,0.64689934
19.2749949,0.0936769642,20.400973,0.0723994489,20.0067558,0.2348231376,589,204.2583414347,32.1173543268,657.68524,135.57004,-6.738585,0.05060853,-7.004001,0.050956722,-6.9965706,0.09361668,-6.8845177,0.07315877,-6.8845177,0.07315877,79,-54.508327,1.4446715,0.22839484,589,204.2583104098,32.1173670276,657.68524,135.57004,-6.74574,0.05255061,-7.0079727,0.05221697,-7.356193,0.07155667,-7.214162,0.057694577,-7.214162,0.057694577,77,-54.508327,1.4446715,0.016979536,589,204.2583279912,32.1173580877,657.68524,135.57004,-7.2085238,0.1008221,-7.3352084,0.092275046,-7.3778152,0.22113188,-7.3950033,0.15041542,-7.3950033,0.15041542,51,-54.508327,1.4446715,0.10526215
20.8444648,0.3891278782,20.7245275,0.0962114226,19.714717,0.1866985536,590,204.2271068047,32.1172806547,1034.9102,133.2454,-6.150532,0.066245265,-6.413973,0.06671026,-5.4271007,0.38911337,-6.073605,0.10598391,-6.073605,0.10598391,45,-9.903278,1.231117,0.895238,590,204.2270814702,32.1172875913,1034.9102,133.2454,-6.1640663,0.06842505,-6.421579,0.06802219,-7.0326385,0.09557884,-6.653676,0.067358784,-6.653676,0.067358784,48,-9.903278,1.231117,0.93548614,590,204.2270885699,32.1172779707,1034.9102,133.2454,-6.8675265,0.10558331,-6.9558296,0.09902127,-7.669854,0.169156,-7.3973374,0.10383056,-7.3973374,0.10383056,35,-9.903278,1.231117,0.83032244
18.6637915,0.054498078,20.6756106,0.09215001,20.235015,0.283960551,591,204.2982303083,32.1167352186,175.9038,128.52795,-7.4436846,0.033956964,-7.630522,0.034268565,-7.607774,0.05439439,-7.5612655,0.042344756,-7.5612655,0.042344756,140,81.894455,1.2217944,0.03360962,591,204.298192204,32.1167554123,175.9038,128.52795,-6.9146643,0.054796122,-7.3815184,0.052335,-7.0815554,0.09148935,-7.1116223,0.06557061,-7.1116223,0.06557061,105,81.894455,1.2217944,0.0076233214,591,204.2982231922,32.1167470985,175.9038,128.52795,-7.5317698,0.093550295,-7.694632,0.08383449,-7.149556,0.27274713,-7.500652,0.1424964,-7.500652,0.1424964,72,81.894455,1.2217944,0.51540285
20.5560115,0.2989594842,126.757166,99.0000006127,21.77385,1.1256533013,592,204.2880353133,32.1170531402,299.0491,132.58789,-4.3118033,0.18127798,-4.900753,0.16951382,-5.715554,0.2989406,-5.692635,0.17013775,-5.692635,0.17013775,13,-49.658142,1.8217273,0.4107385,592,204.2879989768,32.1170713896,299.0491,132.58789,-2.927936,0.64084613,-6.1235538,0.0706093,99,99,99,99,99,99,6,-49.658142,1.8217273,0.3526725,592,204.2880265337,32.1170629698,299.0491,132.58789,-3.544989,1.1559563,-6.740607,0.12234943,-5.610721,1.122877,-5.6483874,0.59395117,-5.6483874,0.59395117,5,-49.658142,1.8217273,0.34973454
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,593,204.223979002,32.1163876319,1072.6447,120.38976,-6.7009697,0.04443782,-6.8336563,0.04475109,99,99,-6.288256,0.07985835,-6.8336563,0.04475109,41,-82.78592,3.8439379,0.96954256,593,204.2239544658,32.1163941523,1072.6447,120.38976,99,99,99,99,99,99,99,99,99,99,20,-82.78592,3.8439379,0.77955234,593,204.2239605418,32.1163841661,1072.6447,120.38976,-6.586724,0.14320983,-6.7443905,0.12871198,99,99,99,99,-6.7443905,0.12871198,27,-82.78592,3.8439379,0.8295834
20.8936368,0.3510022041,126.757166,99.0000006127,126.384571,99.0000315283,594,204.2243105223,32.1155792747,1068.6038,108.87581,-7.286414,0.03573355,-7.4554005,0.036047567,-5.3779287,0.35098612,-6.8674474,0.073180236,-7.4554005,0.036047567,88,-22.73195,2.3559954,0.9036828,594,204.2242861344,32.1155860033,1068.6038,108.87581,99,99,99,99,99,99,-5.5829816,0.24342665,99,99,59,-22.73195,2.3559954,0.9745773,594,204.2242923454,32.1155757526,1068.6038,108.87581,99,99,99,99,99,99,99,99,99,99,49,-22.73195,2.3559954,0.80090487
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,595,204.2253077193,32.1144653054,1056.509,93.02982,-6.280154,0.06675661,-6.6453986,0.06639171,99,99,-5.5845575,0.20586966,-6.6453986,0.06639171,43,-7.9404573,1.2468324,0.9624405,595,204.2252834376,32.1144724209,1056.509,93.02982,99,99,99,99,99,99,99,99,99,99,24,-7.9404573,1.2468324,0.7743111,595,204.225290016,32.1144618172,1056.509,93.02982,99,99,99,99,99,99,99,99,99,99,29,-7.9404573,1.2468324,0.87757725
125.2715655,99.000000057,126.757166,99.0000006127,126.384571,99.0000315283,596,204.2250481546,32.1149739766,1059.6674,100.273155,-5.911335,0.06435885,-6.0482883,0.06482964,99,99,-5.4449754,0.13958806,-6.0482883,0.06482964,25,8.114358,1.1533064,0.91263103,596,204.2250237888,32.1149809516,1059.6674,100.273155,-2.503416,1.3182756,-5.6990337,0.1379263,99,99,99,99,-5.6990337,0.1379263,12,8.114358,1.1533064,0.7367389,596,204.2250302652,32.1149705132,1059.6674,100.273155,-5.3682384,0.30705145,-5.6979723,0.25377682,99,99,-6.9820447,0.112613216,-5.6979723,0.25377682,13,8.114358,1.1533064,0.7091107
125.2715655,99.000000057,126.757166,99.0000006127,20.641578,0.3688219747,597,204.2244972938,32.1149351131,1066.3186,99.69762,-6.0149794,0.062815435,-6.1678476,0.063328356,99,99,-2.277706,2.680528,-6.1678476,0.063328356,25,-0.21382174,1.3078496,0.9498875,597,204.2244730381,32.1149419933,1066.3186,99.69762,99,99,99,99,99,99,99,99,99,99,19,-0.21382174,1.3078496,0.90045184,597,204.2244793307,32.1149315303,1066.3186,99.69762,-4.9497004,0.4873784,-6.1413503,0.25937012,-6.742993,0.3602597,-6.7130914,0.15656428,-6.1413503,0.25937012,17,-0.21382174,1.3078496,0.72206205
