J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
1.4888883,1.1604193633,,,,,21.4563214,0.7495246003,22.9452097,0.8858814663,,,254,158.3062579333,59.164836993,161.21252,733.6137,-4.4476047,0.18486048,-4.9606686,0.17885688,-4.9896126,0.74951714,-5.3618803,0.22237858,-5.3618803,0.22237858,10,-25.104984,1.276705,0.48695466,254,158.3062683621,59.164833611,161.21252,733.6137,-3.5358922,0.4812096,-6.73151,0.05632598,-4.9914603,0.885598,-5.379961,0.25752282,-5.379961,0.25752282,4,-25.104984,1.276705,0.38045967,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,255,158.3256987538,59.164771249,18.738201,732.934,-5.870725,0.08333976,-6.133396,0.08467209,99,99,-2.5132031,3.2634642,-6.133396,0.08467209,25,-18.566504,2.2115624,0.8942897,255,158.3257209459,59.1647711922,18.738201,732.934,99,99,99,99,99,99,99,99,99,99,6,-18.566504,2.2115624,0.4537217,,,,,,,,,,,,,,,,,,,
-103.0529213,99.0014387715,,,,,125.445934,99.0000000565,22.3930127,0.5337299277,,,256,158.3258946382,59.1643132471,17.289722,726.3885,-5.9209247,0.07993186,-6.162469,0.081302,99,99,-2.84602,2.4686704,-6.162469,0.081302,28,48.032494,1.4772239,0.93384355,256,158.3259172501,59.164312948,17.289722,726.3885,-2.4947486,1.997686,-5.6903663,0.20809291,-5.5436573,0.5332593,99,99,-5.6903663,0.20809291,6,48.032494,1.4772239,0.35000467,,,,,,,,,,,,,,,,,,,
-101.2134342,99.0423366682,,,,,125.445934,99.0000000565,24.2324998,2.8955900116,,,257,158.3258163913,59.1637465818,17.84717,718.2854,-5.7695546,0.094652504,-6.1509995,0.094686635,99,99,-6.041254,0.1260733,-6.1509995,0.094686635,22,89.417274,1.7021188,0.7971583,257,158.3258393293,59.1637459276,17.84717,718.2854,-3.7990096,0.63725686,-6.9946275,0.06790353,-3.7041702,2.8955033,-3.9056027,1.032864,-6.9946275,0.06790353,9,89.417274,1.7021188,0.43812674,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,258,158.326495052,59.1630002003,12.852259,707.6238,-6.0638123,0.08085742,-6.4076757,0.08141553,99,99,-6.3674655,0.10074589,-6.4076757,0.08141553,29,52.40474,1.9236108,0.904868,258,158.3265188906,59.1629992137,12.852259,707.6238,-2.1487029,3.2200804,-5.344321,0.33471245,99,99,99,99,-5.344321,0.33471245,7,52.40474,1.9236108,0.35073417,,,,,,,,,,,,,,,,,,,
106.1631393,99.0005375809,,,,,20.7735307,0.3254829499,126.93667,99.0000025361,,,259,158.327665612,59.1625289026,4.259837,700.90247,-7.6379776,0.028574035,-7.7228847,0.028852908,-5.6724033,0.32546577,-6.957645,0.073423564,-7.7228847,0.028852908,58,54.875618,1.8256449,0.9808734,259,158.3276904668,59.1625278344,4.259837,700.90247,-4.852494,0.36817244,-8.048111,0.039517112,99,99,-4.989699,0.5111114,-8.048111,0.039517112,25,54.875618,1.8256449,0.3793097,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,260,158.1824314099,59.1646986583,1068.6791,730.9523,-5.7812376,0.0792129,-5.9557548,0.080586724,99,99,-5.474231,0.16379453,-5.474231,0.16379453,19,64.944695,1.4138204,0.78693354,260,158.1823673541,59.1646737204,1068.6791,730.9523,99,99,99,99,99,99,99,99,99,99,0,64.944695,1.4138204,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,261,158.3278567243,59.1646409761,2.9197083,731.10284,-6.0620537,0.05971498,-6.151317,0.06033024,99,99,-5.207174,0.17257752,-6.151317,0.06033024,13,-56.852993,1.9939104,0.71665144,261,158.3278803033,59.1646412141,2.9197083,731.10284,99,99,99,99,99,99,99,99,99,99,0,-56.852993,1.9939104,0.34724164,,,,,,,,,,,,,,,,,,,
0.8210265,0.1984986939,,,,,19.809269,0.1660078262,20.6302955,0.1088261601,,,262,158.2458544524,59.1641186876,603.87305,722.7998,-6.491337,0.06318819,-6.764925,0.064147964,-6.636665,0.16597414,-6.683613,0.09040676,-6.683613,0.09040676,55,-25.968927,1.1248173,0.95222664,262,158.2458289606,59.1641044071,603.87305,722.7998,-5.771427,0.13638987,-7.026332,0.08408496,-7.3063745,0.10649403,-6.647562,0.10937631,-6.647562,0.10937631,33,-25.968927,1.1248173,0.682324,,,,,,,,,,,,,,,,,,,
-100.2536597,99.2475965709,,,,,125.445934,99.0000000565,25.1922743,7.0060983371,,,263,158.1907649731,59.163489275,1007.60693,713.6541,-5.1633577,0.124103315,-5.5301642,0.124484845,99,99,-5.586711,0.13464859,-5.586711,0.13464859,16,0.4001118,1.6359526,0.5524746,263,158.1907067312,59.1634650557,1007.60693,713.6541,0.9007973,35.810055,-2.2948203,3.719266,-2.7443957,7.0060625,-0.1928532,21.815695,-0.1928532,21.815695,0,0.4001118,1.6359526,0.041250758,,,,,,,,,,,,,,,,,,,
2.1625243,0.5515089449,,,,,20.1627037,0.2291374442,22.325228,0.5016554076,,,264,158.2622696208,59.1629774738,483.5548,706.5913,-6.0724983,0.079612136,-6.3984065,0.08037032,-6.2832303,0.22911304,-6.389882,0.118404366,-6.389882,0.118404366,36,31.65823,1.1310383,0.84956294,264,158.2622547691,59.1629653512,483.5548,706.5913,-2.923457,1.5652598,-6.119075,0.16314705,-5.611442,0.50115466,-4.5161395,0.76738,-4.5161395,0.76738,8,31.65823,1.1310383,0.399244,,,,,,,,,,,,,,,,,,,
3.0053384,0.3374637079,,,,,18.861628,0.0705792591,21.8669664,0.3300004884,,,265,158.3190604161,59.1627465022,67.33327,703.8914,-7.4206657,0.035522174,-7.5627403,0.036075033,-7.584306,0.07049999,-7.550573,0.042704694,-7.550573,0.042704694,82,16.802462,1.4182984,0.9721059,265,158.3190799397,59.1627440761,67.33327,703.8914,-6.345084,0.10229996,-7.414545,0.07108924,-6.0697036,0.32923877,-6.591721,0.11548309,-6.591721,0.11548309,56,16.802462,1.4182984,0.1637483,,,,,,,,,,,,,,,,,,,
7.6481613,20.1290095991,,,,,18.690208,0.0605683755,26.3383693,20.1289184735,,,266,158.1924476295,59.1625216761,995.2754,699.8193,-7.7859244,0.028948538,-7.907114,0.029348228,-7.755726,0.060475986,-7.798932,0.03771151,-7.798932,0.03771151,111,42.310043,1.3134964,0.44491005,266,158.1923910394,59.1624971659,995.2754,699.8193,0.76258737,76.93514,-2.4330304,7.9904413,-1.5983007,20.128906,-0.36613905,38.543327,-0.36613905,38.543327,0,42.310043,1.3134964,0.047586527,,,,,,,,,,,,,,,,,,,
107.077406,99.0001550781,,,,,19.859264,0.1737910773,126.93667,99.0000025361,,,267,158.194086777,59.1624105488,983.262,698.2303,-6.422786,0.06732973,-6.739401,0.06805334,-6.58667,0.1737589,-6.5672016,0.08912237,-6.739401,0.06805334,53,-64.832184,1.1312312,0.18249993,267,158.1940312467,59.1623862563,983.262,698.2303,99,99,99,99,99,99,99,99,99,99,0,-64.832184,1.1312312,0.019272702,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,268,158.3252471334,59.1627685441,21.991636,704.29364,-4.7173986,0.1426872,-4.9880357,0.14488716,99,99,-5.295066,0.13433325,-5.295066,0.13433325,10,-89.62451,1.5682507,0.54721266,268,158.3252703722,59.1627672019,21.991636,704.29364,-2.8927307,0.83014923,-6.0883484,0.090334885,99,99,-3.4903007,0.7922732,-3.4903007,0.7922732,4,-89.62451,1.5682507,0.35393235,,,,,,,,,,,,,,,,,,,
1.9736494,0.4286082017,,,,,20.03843,0.2045579769,22.0120794,0.3766444273,,,269,158.3020528872,59.1626276699,191.9782,701.97485,-6.0042596,0.081460625,-6.3176455,0.08236899,-6.407504,0.20453064,-6.3738365,0.106863596,-6.3738365,0.106863596,33,-10.821557,1.1139891,0.7264205,269,158.3020622372,59.1626222283,191.9782,701.97485,99,99,99,99,-5.9245906,0.37597722,-4.705243,0.5701202,-4.705243,0.5701202,8,-10.821557,1.1139891,0.37286755,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,270,158.1820200115,59.1622932275,1071.7003,696.56085,-6.659083,0.05626064,-6.888779,0.057248663,99,99,-6.2551765,0.09879766,-6.2551765,0.09879766,28,-9.486179,1.3165076,0.9586385,270,158.1819572974,59.1622667687,1071.7003,696.56085,99,99,99,99,99,99,99,99,99,99,0,-9.486179,1.3165076,0.019272702,,,,,,,,,,,,,,,,,,,
0.3324523,0.6770813327,,,,,21.260483,0.6263576273,21.5929353,0.2571288662,,,271,158.2777667524,59.1618603337,369.95746,690.74817,-5.935282,0.08067584,-6.194703,0.08198261,-5.185451,0.6263487,-6.04144,0.1090606,-6.04144,0.1090606,31,21.675484,1.0970289,0.7202735,271,158.2777619733,59.1618502233,369.95746,690.74817,-5.0241833,0.20599109,-7.4165397,0.052507833,-6.3437347,0.25615054,-5.140806,0.2862499,-5.140806,0.2862499,19,21.675484,1.0970289,0.5486082,,,,,,,,,,,,,,,,,,,
1.1465184,0.0945735797,,,,,18.8464176,0.0696228792,19.992936,0.0640063799,,,272,158.263887493,59.1619820651,471.68265,692.37164,-7.6092453,0.02879208,-7.6920657,0.029065454,-7.5995164,0.06954252,-7.6491537,0.034704376,-7.6491537,0.034704376,66,11.835624,1.0596644,0.970228,272,158.2638742723,59.161969623,471.68265,692.37164,-7.4630785,0.036575876,-7.564761,0.036277767,-7.943734,0.0599555,-7.637683,0.040215347,-7.637683,0.040215347,80,11.835624,1.0596644,0.72306836,,,,,,,,,,,,,,,,,,,
1.2294083,0.8058071292,,,,,21.194862,0.5896107836,22.4242703,0.5492579114,,,273,158.3010217714,59.1618615067,199.51767,691.00836,-4.7033353,0.15735072,-5.117623,0.156334,-5.251072,0.5896013,-5.262838,0.17124431,-5.262838,0.17124431,13,-89.78517,1.1897918,0.48672017,273,158.3010310049,59.1618554247,199.51767,691.00836,-3.5080059,0.5259103,-6.7036233,0.0597819,-5.5123997,0.5488006,-4.484005,0.40476063,-4.484005,0.40476063,4,-89.78517,1.1897918,0.3816509,,,,,,,,,,,,,,,,,,,
-103.2664623,99.0008131144,,,,,125.445934,99.0000000565,22.1794717,0.4012307767,,,274,158.3270261475,59.1613735929,8.913573,684.37494,-7.3529,0.037123013,-7.5031924,0.037721686,99,99,-6.714112,0.103133455,-7.5031924,0.037721686,65,7.4779263,1.5836987,0.97427297,274,158.3270513776,59.1613717176,8.913573,684.37494,-4.868016,0.38117993,-8.063633,0.040709607,-5.7571983,0.40060452,-4.9545918,0.60227746,-8.063633,0.040709607,22,7.4779263,1.5836987,0.627445,,,,,,,,,,,,,,,,,,,
-0.3739302,0.3041339658,,,,,20.4438292,0.2964209044,20.069899,0.068059655,,,275,158.213729849,59.1615194482,839.29315,685.51086,-5.4177246,0.10540092,-5.7136736,0.10678543,-6.0021048,0.29640204,-5.734767,0.12393632,-5.734767,0.12393632,22,57.702057,1.2636955,0.52999353,275,158.2136867301,59.1614980285,839.29315,685.51086,-5.4223886,0.12107647,-5.7159643,0.11727541,-7.866771,0.06426478,-6.2514124,0.09186687,-6.2514124,0.09186687,17,57.702057,1.2636955,0.613722,,,,,,,,,,,,,,,,,,,
106.436253,99.0004942054,,,,,20.500417,0.3120108217,126.93667,99.0000025361,,,276,158.2291971626,59.161521686,725.9295,685.5894,-5.7399793,0.096052945,-6.1233654,0.09605155,-5.945517,0.3119929,-5.8526034,0.181465,-5.8526034,0.181465,21,4.87612,1.1600916,0.6358063,276,158.2291633539,59.1615029514,725.9295,685.5894,-4.7747884,0.2604695,-7.970406,0.031112736,99,99,-3.9301736,1.2398094,-3.9301736,1.2398094,8,4.87612,1.1600916,0.41606134,,,,,,,,,,,,,,,,,,,
3.1188102,1.2645257381,,,,,20.1942994,0.2357991147,23.3131096,1.2423462158,,,277,158.2697379845,59.1614487724,428.79495,684.7935,-6.247449,0.06822843,-6.4805574,0.06941952,-6.2516346,0.2357754,-6.4371824,0.087389804,-6.4371824,0.087389804,38,20.126085,1.1576387,0.84642017,277,158.2697286397,59.1614370229,428.79495,684.7935,-4.5177627,0.36179632,-7.7133803,0.04005936,-4.6235604,1.2421441,-5.3190374,0.27857128,-5.3190374,0.27857128,15,20.126085,1.1576387,0.3646328,,,,,,,,,,,,,,,,,,,
5.6518548,7.3467977342,,,,,19.5920092,0.1362787169,25.243864,7.345533681,,,278,158.1878164464,59.1612211837,1029.2192,681.22736,-5.9020457,0.08959506,-6.294743,0.08942801,-6.8539248,0.13623768,-6.557379,0.1280788,-6.557379,0.1280788,32,56.58368,1.1240842,0.75494736,278,158.1877579284,59.1611950856,1029.2192,681.22736,0.18325368,26.434227,-3.012364,2.7454793,-2.692806,7.3454995,-2.0044184,9.83525,-2.0044184,9.83525,0,56.58368,1.1240842,0.044089343,,,,,,,,,,,,,,,,,,,
8.4192932,8.0181650394,,,,,16.91966,0.0137126836,25.3389532,8.0181533137,,,279,158.1903864498,59.1608070985,1010.3832,675.3055,-9.47633,0.009865761,-9.507159,0.009890358,-9.526274,0.013298664,-9.479365,0.010409623,-9.479365,0.010409623,202,42.94606,1.4070102,0.9832449,279,158.1903297519,59.1607811972,1010.3832,675.3055,-1.5080155,12.840098,-4.7036333,1.333579,-2.5977168,8.018122,-1.7285031,11.632635,-1.7285031,11.632635,0,42.94606,1.4070102,0.042881466,,,,,,,,,,,,,,,,,,,
-0.1533526,0.5254593171,,,,,21.031744,0.5077392129,20.8783914,0.1353084832,,,280,158.2087821745,59.1611849184,875.5548,680.71857,-5.805114,0.09091101,-6.145873,0.091581866,-5.41419,0.5077282,-6.1355357,0.118349046,-6.1355357,0.118349046,31,-82.2471,1.18687,0.59921825,280,158.2087362982,59.1611624385,875.5548,680.71857,-5.7644215,0.10877527,-6.1310725,0.10375964,-7.0582786,0.13343999,-6.2459316,0.12563628,-6.2459316,0.12563628,27,-82.2471,1.18687,0.71167594,,,,,,,,,,,,,,,,,,,
2.399961,0.4252758656,,,,,19.6752893,0.1469961441,22.0752503,0.3990635231,,,281,158.2183011573,59.1608865015,805.78564,676.4722,-6.740349,0.053763356,-6.9620194,0.054717798,-6.7706447,0.1469581,-6.7461586,0.083568335,-6.7461586,0.083568335,51,40.515827,1.1331162,0.9340623,281,158.218261208,59.1608654937,805.78564,676.4722,-5.424746,0.19585344,-8.620364,0.023232052,-5.8614197,0.39843386,-6.012831,0.18917836,-6.012831,0.18917836,25,40.515827,1.1331162,0.6714966,,,,,,,,,,,,,,,,,,,
105.5772786,99.002378088,,,,,21.3593914,0.6858315531,126.93667,99.0000025361,,,282,158.3179208292,59.1607825189,75.633156,675.7956,-5.5530605,0.105111614,-5.9439044,0.104955025,-5.0865426,0.6858234,-5.9198027,0.117892206,-5.9198027,0.117892206,23,87.051544,1.1712751,0.67805296,282,158.3179409593,59.1607787117,75.633156,675.7956,-4.0898643,0.44673446,-7.285482,0.049301058,99,99,-4.6412187,0.43697628,-4.6412187,0.43697628,7,87.051544,1.1712751,0.48491478,,,,,,,,,,,,,,,,,,,
1.122413,0.0277465132,,,,,16.815618,0.0126896818,17.938031,0.024674703,,,283,158.2923742106,59.1605005034,262.86838,671.45184,-9.591634,0.008398095,-9.608549,0.008405803,-9.630316,0.012241111,-9.594641,0.008671803,-9.594641,0.008671803,135,46.106113,1.0536711,0.9822108,283,158.2923791295,59.1604921036,262.86838,671.45184,-9.802626,0.0078482935,-9.816051,0.007840826,-9.998639,0.010328905,-9.8419,0.007931371,-9.8419,0.007931371,172,46.106113,1.0536711,0.24957334,,,,,,,,,,,,,,,,,,,
2.5955844,0.762493646,,,,,20.136861,0.2238257834,22.7324454,0.728902311,,,284,158.2373776133,59.1607479404,665.9658,674.5619,-5.7168465,0.09266107,-6.0251765,0.093750805,-6.309073,0.2238008,-6.037068,0.1375564,-6.037068,0.1375564,31,27.797142,1.1736411,0.66049874,284,158.2373492407,59.1607301585,665.9658,674.5619,-5.01659,0.19722125,-6.491847,0.10419987,-5.2042246,0.72855777,-6.057822,0.15853052,-6.057822,0.15853052,17,27.797142,1.1736411,0.6543698,,,,,,,,,,,,,,,,,,,
3.692582,0.4758523565,,,,,18.816543,0.0547756294,22.509125,0.4726892167,,,285,158.327731611,59.1579652679,3.645449,635.6544,-8.106863,0.023538891,-8.200445,0.023793776,-7.629391,0.054673452,-7.7751203,0.041278757,-8.200445,0.023793776,97,84.231865,2.9350545,0.88751,285,158.3277595106,59.1579614601,3.645449,635.6544,-4.785292,0.4992366,-7.98091,0.052431148,-5.427545,0.47215775,-5.1925135,0.4933883,-7.98091,0.052431148,30,84.231865,2.9350545,0.27877897,,,,,,,,,,,,,,,,,,,
-98.873453,102.1011681875,,,,,125.445934,99.0000000565,26.572481,24.972956054,,,286,158.3259597354,59.157426383,16.618057,627.9238,-6.6492205,0.061912857,-6.997341,0.06229869,99,99,-6.7157,0.11724793,-6.997341,0.06229869,54,85.52891,4.5611935,0.7317271,286,158.3259869216,59.1574219437,16.618057,627.9238,-4.2193656,0.6317144,-7.4149833,0.06642258,-1.364189,24.972946,99,99,-7.4149833,0.06642258,19,85.52891,4.5611935,0.53117424,,,,,,,,,,,,,,,,,,,
2.63546,0.051252846,,,,,17.092193,0.0147137111,19.727653,0.0490954267,,,287,158.3269882144,59.1600144292,9.152891,664.94165,-9.463394,0.011965283,-9.53777,0.012065735,-9.353741,0.014328645,-9.363761,0.014545338,-9.53777,0.012065735,293,34.612305,1.2318995,0.9128437,287,158.3270143166,59.1600117281,9.152891,664.94165,-8.16028,0.040350933,-8.784544,0.035386458,-8.209017,0.04368302,-8.209034,0.04494746,-8.784544,0.035386458,207,34.612305,1.2318995,0.020463707,,,,,,,,,,,,,,,,,,,
2.270627,0.5832931172,,,,,20.132837,0.2229932567,22.403464,0.5389850351,,,288,158.3260704088,59.1589590065,15.85015,649.83826,-6.912266,0.055431157,-7.278086,0.055611283,-6.313097,0.22296818,-6.6191297,0.12287514,-7.278086,0.055611283,74,69.68882,1.7153516,0.82155913,288,158.3260966526,59.1589555104,15.85015,649.83826,99,99,99,99,-5.533206,0.538519,99,99,99,99,13,69.68882,1.7153516,0.5137438,,,,,,,,,,,,,,,,,,,
106.3996406,99.0005283408,,,,,20.5370294,0.3226601902,126.93667,99.0000025361,,,289,158.223307688,59.1605278875,769.0886,671.3596,-4.1171203,0.22118337,-4.7072678,0.20844547,-5.9089046,0.32264286,-5.695674,0.17764173,-5.695674,0.17764173,9,75.765335,1.4077773,0.4616974,289,158.2232709894,59.1605075323,769.0886,671.3596,99,99,99,99,99,99,99,99,99,99,1,75.765335,1.4077773,0.35224077,,,,,,,,,,,,,,,,,,,
2.3028613,0.7282346655,,,,,20.3477957,0.2712484851,22.650657,0.6758328102,,,290,158.2877020532,59.1603328103,297.10938,669.00494,-5.938373,0.08453427,-6.2616086,0.085369885,-6.0981383,0.27122787,-6.2595243,0.1282356,-6.2595243,0.1282356,39,-60.027046,1.0652018,0.75152487,290,158.2877042673,59.1603235002,297.10938,669.00494,-4.8996186,0.24364167,-8.095236,0.029240832,-5.286013,0.6754612,-5.3217673,0.35312256,-5.3217673,0.35312256,19,-60.027046,1.0652018,0.62515783,,,,,,,,,,,,,,,,,,,
0.520121,0.1165618898,,,,,19.279095,0.1026775724,19.799216,0.0551723686,,,291,158.2024689398,59.160240186,921.8248,667.2031,-6.8402224,0.049263284,-7.024776,0.050132748,-7.166839,0.1026231,-6.9489455,0.083270766,-6.9489455,0.083270766,59,-10.039843,1.0910813,0.9698112,291,158.2024198875,59.1602160409,921.8248,667.2031,-6.4571514,0.07827832,-6.8077435,0.0749455,-8.137454,0.05041662,-7.4663496,0.06156187,-7.4663496,0.06156187,43,-10.039843,1.0910813,0.9542512,,,,,,,,,,,,,,,,,,,
4.188119,0.6393005655,,,,,18.398124,0.0468020625,22.586243,0.6375851159,,,292,158.2266356006,59.1596962987,744.69104,659.4812,-7.8815413,0.024655757,-7.954125,0.024856864,-8.04781,0.046682436,-7.907327,0.029675936,-7.907327,0.029675936,79,9.508816,1.0846025,0.9779826,292,158.2266014542,59.1596760197,744.69104,659.4812,-6.8082347,0.06793114,-7.1916585,0.06453612,-5.350427,0.6371912,-6.8845115,0.082337976,-6.8845115,0.082337976,72,9.508816,1.0846025,0.018047808,,,,,,,,,,,,,,,,,,,
1.8983956,0.3821512126,,,,,19.96974,0.192172759,21.8681356,0.3303167873,,,293,158.2398332509,59.1595966112,647.9562,658.1127,-6.358668,0.06274363,-6.560346,0.06386665,-6.476194,0.19214366,-6.459644,0.08264106,-6.459644,0.08264106,39,75.2631,1.0648158,0.9184247,293,158.2398071166,59.1595785612,647.9562,658.1127,-6.043692,0.094232894,-6.386708,0.09037239,-6.0685344,0.3295558,-6.5104065,0.09207436,-6.5104065,0.09207436,36,75.2631,1.0648158,0.68429005,,,,,,,,,,,,,,,,,,,
106.736556,99.000286548,,,,,20.200114,0.2371379907,126.93667,99.0000025361,,,294,158.2969184072,59.1595933186,229.54192,658.53143,-5.7868133,0.0893965,-6.0900183,0.09050055,-6.24582,0.23711441,-6.072526,0.10612842,-6.072526,0.10612842,29,66.56549,1.12184,0.6137112,294,158.2969266623,59.1595851589,229.54192,658.53143,-4.35308,0.36676645,-7.5486975,0.04130789,99,99,-5.0521417,0.3102218,-5.0521417,0.3102218,10,66.56549,1.12184,0.37799376,,,,,,,,,,,,,,,,,,,
107.1886644,99.0001271316,,,,,19.7480056,0.1570666143,126.93667,99.0000025361,,,295,158.314611033,59.1595251674,99.859474,657.7741,-6.7361355,0.058083296,-7.047792,0.05874327,-6.6979284,0.15703101,-6.835039,0.074220575,-6.835039,0.074220575,69,56.53538,1.0969309,0.41420224,295,158.3146299962,59.1595200295,99.859474,657.7741,99,99,99,99,99,99,-1.8772234,8.031067,-1.8772234,8.031067,14,56.53538,1.0969309,0.48492244,,,,,,,,,,,,,,,,,,,
0.117393,0.6672198964,,,,,21.2705624,0.6321289757,21.3879554,0.2135306728,,,296,158.2786357166,59.159485808,363.54565,656.80615,-4.1866693,0.20838982,-4.698811,0.20167984,-5.1753716,0.63212013,-5.492742,0.20374349,-5.492742,0.20374349,9,-40.494385,1.5011452,0.45012367,296,158.2786330264,59.159474417,363.54565,656.80615,-3.2190619,0.5703904,-6.4146795,0.06609284,-6.5487146,0.21235158,-5.5357785,0.23059312,-5.5357785,0.23059312,2,-40.494385,1.5011452,0.38799503,,,,,,,,,,,,,,,,,,,
7.0814026,16.9810106945,,,,,19.0723535,0.0852333349,26.1537561,16.980796786,,,297,158.1913822086,59.1591917338,1003.0858,652.2093,-7.2888637,0.04036394,-7.4795027,0.041081507,-7.3735805,0.085167706,-7.4096375,0.050868955,-7.4096375,0.050868955,91,-85.876564,1.3110508,0.1856363,297,158.1913271767,59.159165032,1003.0858,652.2093,0.0786442,37.38239,-3.1169734,3.8825235,-1.7829139,16.980782,-0.7666772,25.615442,-0.7666772,25.615442,0,-85.876564,1.3110508,0.04784891,,,,,,,,,,,,,,,,,,,
0.179005,0.0889644285,,,,,19.013704,0.0808732101,19.192709,0.037070115,,,298,158.2038700163,59.1584532218,911.5518,641.65515,-7.213306,0.04081012,-7.3849998,0.041513536,-7.43223,0.08080404,-7.3521404,0.056002084,-7.3521404,0.056002084,86,67.05979,1.1001272,0.63216317,298,158.2038229871,59.158428243,911.5518,641.65515,-6.956391,0.058073226,-7.2163486,0.05657491,-8.743961,0.029530302,-7.9814467,0.03769549,-7.9814467,0.03769549,60,67.05979,1.1001272,0.9821426,,,,,,,,,,,,,,,,,,,
1.195041,0.0946478468,,,,,18.826272,0.0683725805,20.021313,0.0654477283,,,299,158.3080381418,59.1582277053,148.00485,639.13885,-7.530836,0.02989137,-7.6141562,0.03017709,-7.619662,0.06829075,-7.5798736,0.036029145,-7.5798736,0.036029145,64,44.908184,1.0553814,0.95821714,299,158.3080539979,59.1582206475,148.00485,639.13885,-7.4408684,0.03628073,-7.5353427,0.036005575,-7.915357,0.061491873,-7.6161876,0.04011009,-7.6161876,0.04011009,80,44.908184,1.0553814,0.084172145,,,,,,,,,,,,,,,,,,,
1.613683,0.0514677099,,,,,17.822752,0.0284492377,19.436435,0.0428901624,,,300,158.2476116778,59.1580524824,590.9253,636.0777,-8.565416,0.018174347,-8.641287,0.018330514,-8.623182,0.028252007,-8.619169,0.02124586,-8.619169,0.02124586,171,0.02473197,1.1131208,0.19599655,300,158.2475912459,59.1580348506,590.9253,636.0777,-8.251838,0.026399972,-8.369913,0.026149772,-8.500235,0.036570635,-8.402249,0.029201703,-8.402249,0.029201703,177,0.02473197,1.1131208,0.01901677,,,,,,,,,,,,,,,,,,,
107.167053,99.000132035,,,,,19.769617,0.1601274136,126.93667,99.0000025361,,,301,158.3245161951,59.1581612069,27.219898,638.40924,-5.428449,0.118325,-5.9561043,0.11395415,-6.676317,0.16009249,-6.5114183,0.16522737,-5.9561043,0.11395415,20,-54.60067,2.2003422,0.72872156,301,158.3245420273,59.1581569608,27.219898,638.40924,99,99,99,99,99,99,-4.159511,1.6863523,99,99,2,-54.60067,2.2003422,0.3564189,,,,,,,,,,,,,,,,,,,
2.2910463,0.9540557783,,,,,20.6512367,0.3583925223,22.942283,0.8841816714,,,302,158.2376578071,59.1581980252,663.88837,638.1055,-5.021347,0.13739035,-5.457904,0.13579154,-5.7946973,0.35837692,-5.7796655,0.1891231,-5.7796655,0.1891231,18,-44.262993,1.0875436,0.4933264,302,158.2376312856,59.1581787551,663.88837,638.1055,-0.47372115,9.882226,-3.6693387,1.0265712,-4.994387,0.88389766,2.1012228,311.68652,2.1012228,311.68652,5,-44.262993,1.0875436,0.35049814,,,,,,,,,,,,,,,,,,,
