M_calibrated_K=MAG_APER_K+26.2715655±0.0033601851,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.467062±0.0230624783,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
125.2715655,99.000000057,22.852033,0.6370632788,21.0677686,0.4097691518,578,218.6106098728,35.5644514777,7.675148,748.94055,-5.1923304,0.10064446,-5.3923445,0.10190881,99,99,99,99,-5.3923445,0.10190881,14,-87.30594,1.1558908,0.8005892,578,218.61049103,35.5644218471,7.675148,748.94055,-1.7053168,2.676707,-4.9009347,0.27884945,-5.084637,0.63666904,-2.743639,1.7509755,-4.9009347,0.27884945,7,-87.30594,1.1558908,0.4531473,578,218.6104527723,35.5644096233,7.675148,748.94055,-3.8640907,0.79314137,-7.0597086,0.08519409,-6.3992934,0.40911964,-4.3830132,0.8350082,-7.0597086,0.08519409,4,-87.30594,1.1558908,0.34982693
19.9140115,0.1826052486,126.93667,99.0000025361,25.3833573,24.4602828723,579,218.5715886436,35.5808470135,461.49277,983.0187,-4.2538424,0.21141897,-5.2384896,0.16364174,-6.357554,0.18257433,-5.7569857,0.18352266,-5.7569857,0.18352266,13,-66.14218,1.3937215,0.3731831,579,218.5715413113,35.5807842212,461.49277,983.0187,99,99,99,99,99,99,99,99,99,99,0,-66.14218,1.3937215,0.019272702,579,218.5714955508,35.5807519929,461.49277,983.0187,1.8883663,149.47,-1.3072513,15.523882,-2.0837047,24.460272,-0.9220856,40.834343,-0.9220856,40.834343,0,-66.14218,1.3937215,0.049149048
125.2715655,99.000000057,126.93667,99.0000025361,23.399402,2.9876087153,580,218.6110897703,35.5834463398,2.3164372,1020.4555,-6.118657,0.051490247,-6.18359,0.051672075,99,99,-5.862807,0.08103422,-5.862807,0.08103422,16,77.43449,1.2251441,0.9255181,580,218.6109682064,35.5833811775,2.3164372,1020.4555,99,99,99,99,99,99,99,99,99,99,0,77.43449,1.2251441,0.019272702,580,218.6109164448,35.5833671836,2.3164372,1020.4555,-1.2830968,9.107874,-4.4787145,0.9461554,-4.06766,2.9875197,-2.0545123,6.397862,-2.0545123,6.397862,0,77.43449,1.2251441,0.019283878
20.3328329,0.2674740073,29.6387644,370.345550678,24.5669267,11.5333490583,581,218.5313081749,35.5837689326,929.75964,1024.686,-3.9513593,0.23009656,-4.6581254,0.20573343,-5.9387326,0.2674529,-5.4914308,0.2082666,-5.4914308,0.2082666,8,69.49659,1.1437603,0.4661472,581,218.5313360203,35.5836981482,929.75964,1024.686,99,99,99,99,1.7020944,370.34555,99,99,99,99,0,69.49659,1.1437603,0.0006006065,581,218.5312924397,35.583646742,929.75964,1024.686,1.472785,83.23298,-1.7228327,8.644573,-2.9001353,11.533326,-1.4971935,21.369373,-1.4971935,21.369373,0,69.49659,1.1437603,0.047784943
20.1391215,0.2241420482,126.93667,99.0000025361,22.7477174,2.159813534,582,218.6006190722,35.5843432652,124.04505,1033.1833,-6.3892612,0.062473733,-6.6716275,0.06303325,-6.132444,0.22411686,-6.591148,0.07676295,-6.591148,0.07676295,57,78.7511,1.0468649,0.47506797,582,218.6005170329,35.5842757594,124.04505,1033.1833,99,99,99,99,99,99,99,99,99,99,0,78.7511,1.0468649,0.019272702,582,218.6004657378,35.5842567654,124.04505,1033.1833,-2.2770164,6.495256,-5.472634,0.6746893,-4.7193446,2.1596904,-3.2454362,4.168622,-3.2454362,4.168622,0,78.7511,1.0468649,0.019289702
125.2715655,99.000000057,21.53869,0.211686612,20.4257665,0.2509094881,583,218.6101466719,35.5635365841,13.050497,735.8588,-7.1754174,0.040961206,-7.388994,0.04147274,99,99,-6.530356,0.11184217,-7.388994,0.04147274,78,8.538648,2.1905634,0.9757288,583,218.6100287841,35.563508637,13.050497,735.8588,-4.743254,0.4169238,-7.938872,0.04413899,-6.39798,0.21049719,-5.2852674,0.42206126,-7.938872,0.04413899,31,8.538648,2.1905634,0.12774773,583,218.6099912229,35.5634962922,13.050497,735.8588,-4.991519,0.7104351,-8.187137,0.07427997,-7.0412955,0.24984734,-6.5612307,0.280772,-8.187137,0.07427997,23,8.538648,2.1905634,0.0918819
20.3349355,0.2680169845,126.93667,99.0000025361,25.5680835,29.0031521693,584,218.5472222539,35.5840352243,744.76337,1028.5083,-6.1982603,0.06942854,-6.505089,0.06987626,-5.93663,0.26799592,-6.4047947,0.085397154,-6.4047947,0.085397154,51,-75.55452,1.1906986,0.8716335,584,218.5472202621,35.5839649344,744.76337,1028.5083,99,99,99,99,99,99,99,99,99,99,0,-75.55452,1.1906986,0.019272702,584,218.5471748129,35.5839209557,744.76337,1028.5083,0.67378265,92.08143,-2.521835,9.563529,-1.8989785,29.003143,-0.299973,59.007637,-0.299973,59.007637,0,-75.55452,1.1906986,0.050116267
19.7760711,0.1610463385,126.93667,99.0000025361,25.0635765,18.213736601,585,218.5453187598,35.5838603061,766.89056,1026.0045,-6.07964,0.079025984,-6.5213003,0.0775955,-6.4954944,0.16101128,-6.458114,0.12584008,-6.458114,0.12584008,44,-63.341908,1.5490954,0.10741808,585,218.5453203502,35.5837902248,766.89056,1026.0045,99,99,99,99,99,99,99,99,99,99,0,-63.341908,1.5490954,0.019272702,585,218.5452752258,35.5837453727,766.89056,1026.0045,0.042782348,53.47068,-3.1528354,5.5534453,-2.4034855,18.213722,-1.7909249,23.92952,-1.7909249,23.92952,0,-63.341908,1.5490954,0.04817374
20.384626,0.2804423711,22.8336255,0.7046444779,25.5448688,28.388059368,586,218.5529450329,35.5807068954,678.2271,980.94653,-5.6815414,0.09258805,-6.0717974,0.09196522,-5.8869395,0.28042224,-6.1542487,0.13684933,-6.1542487,0.13684933,37,-2.5008423,1.229612,0.1370481,586,218.5529326352,35.5806431956,678.2271,980.94653,-2.004584,3.0423818,-5.200202,0.31631196,-5.1030445,0.70428807,-3.9829736,1.2093766,-3.9829736,1.2093766,0,-2.5008423,1.229612,0.019273398,586,218.5528889398,35.5806022474,678.2271,980.94653,1.0702596,111.24458,-2.125358,11.553805,-1.9221932,28.38805,-0.8702276,45.789093,-0.8702276,45.789093,0,-2.5008423,1.229612,0.04961543
125.2715655,99.000000057,23.039975,0.8465930258,21.5870194,0.7381458277,587,218.6100141368,35.5648627662,14.606815,754.8139,-6.2641387,0.062435824,-6.479547,0.06321393,99,99,-6.156035,0.10431008,-6.479547,0.06321393,34,-56.231922,1.1382636,0.96221685,587,218.6098963699,35.5648323279,14.606815,754.8139,-4.16179,0.47104344,-7.3574076,0.0506171,-4.896695,0.8462964,-4.441724,0.59514534,-7.3574076,0.0506171,16,-56.231922,1.1382636,0.3586813,587,218.6098578836,35.5648197817,14.606815,754.8139,-1.5740149,10.868514,-4.769633,1.1288722,-5.8800426,0.73778546,99,99,-4.769633,1.1288722,12,-56.231922,1.1382636,0.35589767
19.6526209,0.1440589336,28.58793204,140.6947317846,24.8581433,15.0811296339,588,218.5707187285,35.5805071243,471.6037,978.1562,-5.10645,0.13555305,-5.8246017,0.120582476,-6.6189446,0.14401974,-6.452609,0.13480647,-6.452609,0.13480647,22,68.399414,1.2875,0.5010491,588,218.5706730579,35.5804449137,471.6037,978.1562,99,99,99,99,0.65126204,140.69473,99,99,99,99,0,68.399414,1.2875,0.012334952,588,218.5706276298,35.5804123136,471.6037,978.1562,0.6724208,68.0116,-2.523197,7.063663,-2.6089187,15.081112,-2.1353414,18.630938,-2.1353414,18.630938,0,68.399414,1.2875,0.048005708
19.4893051,0.1242804132,22.4771663,0.5082120809,126.467062,99.0000026863,589,218.600152898,35.580352934,129.424,976.1421,-6.4611545,0.06074526,-6.750315,0.06125091,-6.7822604,0.12423498,-6.8327613,0.08411187,-6.8327613,0.08411187,60,35.881382,1.109684,0.2759595,589,218.6000521137,35.5802928697,129.424,976.1421,-3.0258563,1.5754794,-6.221474,0.16399336,-5.4595037,0.5077178,-4.6575856,0.73784405,-4.6575856,0.73784405,0,35.881382,1.109684,0.019272672,589,218.6000036943,35.5802740763,129.424,976.1421,99,99,99,99,99,99,99,99,99,99,0,35.881382,1.109684,0.019272702
125.2715655,99.000000057,22.918132,0.661635089,126.467062,99.0000026863,590,218.610706314,35.5803882317,6.738571,976.7396,-6.293526,0.059712745,-6.480315,0.060455527,99,99,-5.659848,0.17716935,-6.480315,0.060455527,36,86.41652,1.5468723,0.9687841,590,218.6105857617,35.5803287706,6.738571,976.7396,-2.7319653,1.6924322,-5.927583,0.1762813,-5.018538,0.6612555,-3.9538865,1.0228474,-5.927583,0.1762813,0,86.41652,1.5468723,0.019272529,590,218.6105362068,35.5803149183,6.738571,976.7396,99,99,99,99,99,99,99,99,99,99,0,86.41652,1.5468723,0.019272702
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,591,218.6100914003,35.5797745916,13.880017,967.9626,-6.6089277,0.05221909,-6.805505,0.052874386,99,99,-5.849919,0.15283853,-6.805505,0.052874386,40,-82.20254,2.0268455,0.961043,591,218.6099720585,35.5797162403,13.880017,967.9626,-3.3273852,1.1490241,-6.523003,0.11987796,99,99,-4.5700603,0.59539014,-6.523003,0.11987796,0,-82.20254,2.0268455,0.019868558,591,218.609923003,35.5797021643,13.880017,967.9626,99,99,99,99,99,99,99,99,99,99,1,-82.20254,2.0268455,0.35842657
125.2715655,99.000000057,22.2635896,0.4177662925,20.962782,0.4184351394,592,218.6096534786,35.5643368649,18.794342,747.29333,-6.4301305,0.05707386,-6.632713,0.057790946,99,99,-6.1243095,0.112883836,-6.632713,0.057790946,45,70.11538,1.2691202,0.95090306,592,218.6095364374,35.5643073883,18.794342,747.29333,-4.826449,0.27335748,-8.022066,0.030919096,-5.6730804,0.41716486,-5.6683984,0.20584187,-8.022066,0.030919096,23,70.11538,1.2691202,0.708296,592,218.6094983615,35.5642947283,18.794342,747.29333,-5.163275,0.4255772,-8.358892,0.045865163,-6.50428,0.4177991,-5.891577,0.35675737,-8.358892,0.045865163,19,70.11538,1.2691202,0.4208352
17.8996165,0.0306340495,20.8027613,0.1123555933,19.56038,0.1178040973,593,218.5804097145,35.5799929068,358.94034,970.85724,-8.24947,0.020815631,-8.342145,0.020950759,-8.371949,0.030449206,-8.316306,0.024372704,-8.316306,0.024372704,167,88.703,1.204432,0.103381306,593,218.5803459416,35.5799322692,358.94034,970.85724,-2.0221493,6.4233227,-5.217767,0.6671565,-7.1339087,0.11009825,-4.1775804,1.1865942,-4.1775804,1.1865942,0,88.703,1.204432,0.019284328,593,218.5802998565,35.5799042634,358.94034,970.85724,99,99,99,99,-7.906682,0.115524575,-5.231604,0.9693489,-5.231604,0.9693489,0,88.703,1.204432,0.019272702
20.8193131,0.417383306,25.008771,5.2097697938,126.467062,99.0000026863,594,218.5280485823,35.5800640081,967.65295,971.72864,-5.9157615,0.08322169,-6.3083434,0.082623266,-5.4522524,0.41736978,-6.1318493,0.10526859,-6.1318493,0.10526859,43,-63.459106,1.4180837,0.40237993,594,218.5280828817,35.5799999582,967.65295,971.72864,-0.1988506,17.867651,-3.3944683,1.8557692,-2.927899,5.2097216,-1.2428683,11.104411,-1.2428683,11.104411,0,-63.459106,1.4180837,0.02211446,594,218.5280422695,35.5799474139,967.65295,971.72864,99,99,99,99,99,99,99,99,99,99,0,-63.459106,1.4180837,0.019272702
18.5156265,0.0521201284,126.93667,99.0000025361,26.1298138,48.6487954665,595,218.5245911564,35.5797194547,1007.8468,966.8055,-7.7648168,0.027086688,-7.8763275,0.027311428,-7.755939,0.0520117,-7.814924,0.033267584,-7.814924,0.033267584,121,-54.84757,1.0513928,0.29897788,595,218.5246319649,35.5796558349,1007.8468,966.8055,99,99,99,99,99,99,99,99,99,99,0,-54.84757,1.0513928,0.019272702,595,218.5245919619,35.579601707,1007.8468,966.8055,0.22988632,93.66215,-2.9657314,9.727697,-1.3372482,48.64879,-0.44560394,69.90706,-0.44560394,69.90706,0,-54.84757,1.0513928,0.05166425
19.4526559,0.1202409901,24.0236477,2.1038981425,126.467062,99.0000026863,596,218.6012673551,35.5798864604,116.46342,969.4836,-5.9174576,0.083707415,-6.323011,0.08288135,-6.8189096,0.12019403,-6.606244,0.10638868,-6.606244,0.10638868,44,-21.178894,1.2434136,0.7537608,596,218.6011645282,35.5798273401,116.46342,969.4836,-3.1281457,1.2202541,-6.3237634,0.12738708,-3.9130223,2.1037788,-4.595144,0.8096657,-4.595144,0.8096657,0,-21.178894,1.2434136,0.019273963,596,218.601116322,35.5798091178,116.46342,969.4836,99,99,99,99,99,99,-3.4123895,5.179598,-3.4123895,5.179598,0,-21.178894,1.2434136,0.019272702
21.9208832,1.1467836228,126.93667,99.0000025361,126.467062,99.0000026863,597,218.5778517349,35.5811926367,388.68576,987.99146,-4.1498065,0.20105858,-4.706791,0.19077,-4.3506823,1.1467787,-5.3178344,0.20571406,-5.3178344,0.20571406,11,0.7252151,1.6023458,0.39811406,597,218.5777926389,35.5811295915,388.68576,987.99146,99,99,99,99,99,99,99,99,99,99,0,0.7252151,1.6023458,0.019272702,597,218.5777459735,35.5811002613,388.68576,987.99146,99,99,99,99,99,99,99,99,99,99,0,0.7252151,1.6023458,0.019272702
19.8194765,0.1675853902,19.938154,0.0553983332,18.34216,0.0446205077,598,218.5612028966,35.5794840729,582.22266,963.4933,-4.929814,0.13890558,-5.4566526,0.13312304,-6.452089,0.1675517,-6.1209817,0.14221357,-5.4566526,0.13312304,18,-82.37455,1.4182941,0.5017194,598,218.5611751466,35.5794231801,582.22266,963.4933,99,99,99,99,-7.998516,0.0506638,-6.608502,0.111486405,99,99,2,-82.37455,1.4182941,0.35355935,598,218.5611314464,35.5793862292,582.22266,963.4933,-2.56093,2.9877808,-5.756548,0.31089407,-9.124902,0.038198322,-7.6755247,0.08903624,-5.756548,0.31089407,2,-82.37455,1.4182941,0.7229115
17.8419485,0.0291748163,126.93667,99.0000025361,126.467062,99.0000026863,599,218.5314616999,35.5791344431,927.9745,958.44116,-8.331359,0.02015405,-8.426385,0.020289667,-8.429617,0.028980667,-8.390117,0.023728851,-8.390117,0.023728851,194,18.74129,1.2075517,0.125136,599,218.5314896929,35.5790723462,927.9745,958.44116,99,99,99,99,99,99,99,99,99,99,0,18.74129,1.2075517,0.020130334,599,218.5314493786,35.5790214985,927.9745,958.44116,99,99,99,99,99,99,99,99,99,99,0,18.74129,1.2075517,0.019272702
22.7080854,2.3653303867,126.93667,99.0000025361,19.209197,0.0869312998,600,218.5781600375,35.5794709766,385.08987,963.384,-5.0894465,0.12334218,-5.507898,0.12177818,-3.5634801,2.365328,-5.495897,0.13441962,-5.495897,0.13441962,21,-77.50978,1.2182939,0.5507216,600,218.5781005278,35.5794111743,385.08987,963.384,-4.2299576,0.3124642,-7.4255753,0.037457336,99,99,-5.7756968,0.12653102,-5.7756968,0.12653102,4,-77.50978,1.2182939,0.65261203,600,218.5780550495,35.5793821693,385.08987,963.384,99,99,99,99,-8.257865,0.083816305,99,99,99,99,0,-77.50978,1.2182939,0.019272702
19.7161665,0.1525617787,20.85526,0.1175748907,18.393525,0.0461719255,601,218.583311949,35.5793309206,325.196,961.4124,-5.973754,0.079288594,-6.326952,0.079286784,-6.555399,0.15252477,-6.3831563,0.11696093,-6.3831563,0.11696093,38,-69.881134,1.2706472,0.56517774,601,218.5832428033,35.5792717054,325.196,961.4124,-5.032472,0.21494901,-8.22809,0.025827944,-7.08141,0.11541967,-4.577708,0.7367064,-4.577708,0.7367064,14,-69.881134,1.2706472,0.8226264,601,218.5831968814,35.5792451288,325.196,961.4124,-6.3330226,0.13880342,-6.525905,0.12394459,-9.073537,0.03999961,-7.8658524,0.07800848,-7.8658524,0.07800848,16,-69.881134,1.2706472,0.82079506
16.6741735,0.0117120286,17.2724015,0.0231449341,16.757849,0.0249494582,602,218.6027122336,35.5788419119,99.65538,954.56506,-9.5725155,0.008967594,-9.601442,0.008967591,-9.597392,0.01121966,-9.583335,0.009410071,-9.583335,0.009410071,263,-23.285927,1.027054,0.9782019,602,218.6026068007,35.5787848387,99.65538,954.56506,-10.648249,0.004883325,-10.65707,0.0048761605,-10.6642685,0.0057907933,-10.667385,0.0050197593,-10.667385,0.0050197593,265,-23.285927,1.027054,0.12992129,602,218.6025591823,35.5787674032,99.65538,954.56506,-10.661433,0.0071191243,-10.670135,0.0070840325,-10.709213,0.009518275,-10.6705265,0.007666114,-10.6705265,0.007666114,201,-23.285927,1.027054,0.98359656
20.6061385,0.3432293784,126.93667,99.0000025361,126.467062,99.0000026863,603,218.5352092735,35.5792077636,884.4075,959.4903,-5.3626766,0.1103858,-5.8133783,0.108141094,-5.665427,0.34321293,-5.7650065,0.16652189,-5.7650065,0.16652189,25,-78.23092,1.1900812,0.525252,603,218.5352302395,35.5791457629,884.4075,959.4903,99,99,99,99,99,99,99,99,99,99,0,-78.23092,1.1900812,0.019272702,603,218.5351894777,35.5790966631,884.4075,959.4903,99,99,99,99,99,99,-5.983807,0.35265943,-5.983807,0.35265943,0,-78.23092,1.1900812,0.019272702
125.2715655,99.000000057,126.93667,99.0000025361,126.467062,99.0000026863,604,218.6084991532,35.5789881715,32.381516,956.7068,-5.2381015,0.107331604,-5.535566,0.10813489,99,99,-5.486765,0.13216896,-5.486765,0.13216896,20,-37.687893,1.763571,0.6144906,604,218.6083828687,35.5789311915,32.381516,956.7068,-5.0121846,0.15428753,-5.4604483,0.14211848,99,99,99,99,99,99,12,-37.687893,1.763571,0.7348501,604,218.6083345378,35.578916452,32.381516,956.7068,-6.113157,0.117762014,-6.191461,0.11187503,99,99,99,99,99,99,14,-37.687893,1.763571,0.75423867
18.573279,0.0548386359,18.482495,0.0267199534,17.373669,0.0281606294,605,218.5612437294,35.5786530453,581.74426,951.6148,-7.5149474,0.030549953,-7.629175,0.030810766,-7.6982865,0.054735593,-7.611762,0.036132306,-7.611762,0.036132306,99,-45.20221,1.0562096,0.9817686,605,218.5612159816,35.5785937111,581.74426,951.6148,-8.703052,0.014344396,-8.7276535,0.014285583,-9.454175,0.014553392,-9.0773,0.013197956,-9.0773,0.013197956,118,-45.20221,1.0562096,0.20933932,605,218.5611728657,35.5785568665,581.74426,951.6148,-9.162038,0.016754026,-9.176715,0.016602702,-10.093393,0.016159924,-9.51656,0.016258389,-9.51656,0.016258389,99,-45.20221,1.0562096,0.95785093
21.8742042,1.0987743379,19.319918,0.0370113348,17.144543,0.0265935285,606,218.5555079332,35.5787264708,648.4259,952.6457,-4.1823325,0.18258093,-4.551492,0.18207896,-4.3973613,1.0987692,-5.051137,0.23551357,-5.051137,0.23551357,9,19.943256,1.1524646,0.48480108,606,218.555490922,35.5786666396,648.4259,952.6457,-5.459011,0.07623878,-5.5129495,0.07560106,-8.616752,0.02945648,-7.167402,0.04480806,-7.167402,0.04480806,9,19.943256,1.1524646,0.74384254,606,218.555448359,35.5786271001,648.4259,952.6457,-6.4229865,0.06211144,-6.4400263,0.061449025,-10.322519,0.01324152,-8.695692,0.02338,-8.695692,0.02338,11,19.943256,1.1524646,0.7449864
23.0437427,3.2211017526,24.6892688,3.8806801999,126.467062,99.0000026863,607,218.5274178001,35.5784606432,974.98676,948.81055,-5.792833,0.08287678,-6.085966,0.08353413,-3.2278228,3.2211,-5.9606595,0.11971139,-5.9606595,0.11971139,31,-3.407319,1.0379314,0.78382695,607,218.5274534315,35.5783995562,974.98676,948.81055,-0.24054945,15.069094,-3.436167,1.5651373,-3.2474012,3.8806155,-1.5209504,8.390739,-1.5209504,8.390739,0,-3.407319,1.0379314,0.019652676,607,218.5274140215,35.5783468847,974.98676,948.81055,99,99,99,99,99,99,99,99,99,99,0,-3.407319,1.0379314,0.019272702
20.0427255,0.2053396249,126.93667,99.0000025361,18.142932,0.0393999551,608,218.5968614897,35.5783287404,167.66795,947.1822,-6.4837637,0.0581166,-6.7306046,0.05878128,-6.22884,0.20531213,-6.6410356,0.07242267,-6.6410356,0.07242267,54,1.1979946,1.1194719,0.92706865,608,218.5967670632,35.5782722576,167.66795,947.1822,-7.0547276,0.042722028,-7.1574545,0.04210156,99,99,-7.253695,0.051064037,-7.253695,0.051064037,47,1.1979946,1.1194719,0.9710188,608,218.5967204242,35.5782521346,167.66795,947.1822,-7.9345365,0.03834395,-7.9670153,0.037531044,-9.32413,0.03194493,-8.443931,0.035885353,-8.443931,0.035885353,59,1.1979946,1.1194719,0.86225706
19.307097,0.1054494504,20.358834,0.0771005464,17.824102,0.033307935,609,218.5842545697,35.5782168145,314.22906,945.4934,-6.634641,0.05420771,-6.8813143,0.054828133,-6.9644685,0.1053959,-6.923141,0.06741744,-6.923141,0.06741744,62,22.933672,1.1459297,0.81353766,609,218.5841837648,35.5781597447,314.22906,945.4934,-6.9105744,0.05075342,-7.0694146,0.049663305,-7.577836,0.073772214,-7.361569,0.055221118,-7.361569,0.055221118,61,22.933672,1.1459297,0.76173705,609,218.5841385326,35.5781337268,314.22906,945.4934,-8.016329,0.037955724,-8.051629,0.03707947,-9.64296,0.024032075,-8.9173155,0.028287748,-8.9173155,0.028287748,71,22.933672,1.1459297,0.23044622
125.2715655,99.000000057,126.93667,99.0000025361,18.35047,0.0447148685,610,218.6100162211,35.57813812,14.735187,944.5703,-5.3097353,0.11806534,-5.8720803,0.1118163,99,99,-5.6736536,0.14270158,-5.6736536,0.14270158,19,21.834875,1.1986653,0.7799193,610,218.6098971771,35.5780828278,14.735187,944.5703,99,99,99,99,99,99,99,99,99,99,2,21.834875,1.1986653,0.40698725,610,218.6098492887,35.5780688884,14.735187,944.5703,-6.86037,0.07251595,-6.910591,0.07013632,-9.116592,0.038308505,-7.68863,0.058881767,-7.68863,0.058881767,28,21.834875,1.1986653,0.9173603
125.2715655,99.000000057,126.93667,99.0000025361,18.731692,0.0473888134,611,218.6111034293,35.5776432336,2.0900297,937.5067,-6.032674,0.060530867,-6.14752,0.06105089,99,99,-5.1225085,0.1576272,-5.1225085,0.1576272,14,60.87509,3.266169,0.8434245,611,218.6109823967,35.577588937,2.0900297,937.5067,99,99,99,99,99,99,99,99,99,99,0,60.87509,3.266169,0.59119034,611,218.6109347445,35.577575559,2.0900297,937.5067,-6.109037,0.12826446,-6.211913,0.12007445,-8.73537,0.04139833,-7.0403385,0.07074199,-7.0403385,0.07074199,12,60.87509,3.266169,0.6905242
19.3569195,0.1102885896,24.6644844,3.7943979711,126.467062,99.0000026863,612,218.5306211261,35.5778041641,937.7465,939.4263,-6.526827,0.057549544,-6.7854614,0.058169223,-6.914646,0.11023739,-6.806301,0.090108715,-6.806301,0.090108715,61,-39.78398,1.141463,0.9323384,612,218.5306508186,35.5777445057,937.7465,939.4263,-1.0836829,9.396249,-4.2793007,0.97595,-3.2721856,3.7943318,-2.68357,4.7582946,-2.68357,4.7582946,0,-39.78398,1.141463,0.019319313,612,218.5306115352,35.5776934038,937.7465,939.4263,99,99,99,99,99,99,99,99,99,99,0,-39.78398,1.141463,0.019272702
21.7497359,0.9800443604,126.93667,99.0000025361,27.52851828,176.4249715074,613,218.5213433152,35.577546333,1045.6069,935.7461,-5.808856,0.0687103,-5.936836,0.06937412,-4.5218296,0.9800386,-5.411903,0.1336525,-5.411903,0.1336525,14,52.93714,1.0501231,0.80690813,613,218.5213904114,35.5774865805,1045.6069,935.7461,99,99,99,99,99,99,99,99,99,99,0,52.93714,1.0501231,0.019272702,613,218.5213522906,35.5774311593,1045.6069,935.7461,3.3052583,675.06116,0.10964065,70.11145,0.06145628,176.42497,2.4031162,445.6565,2.4031162,445.6565,0,52.93714,1.0501231,0.0008494663
19.3567585,0.1102697284,126.93667,99.0000025361,126.467062,99.0000026863,614,218.52245695,35.5770098266,1032.6609,928.0762,-6.4672704,0.06074136,-6.7602096,0.06122432,-6.914807,0.11021852,-6.704012,0.099182144,-6.704012,0.099182144,56,-36.14038,1.2879107,0.91061217,614,218.5225020104,35.5769511478,1032.6609,928.0762,99,99,99,99,99,99,99,99,99,99,0,-36.14038,1.2879107,0.019272702,614,218.5224641519,35.5768963046,1032.6609,928.0762,99,99,99,99,99,99,99,99,99,99,0,-36.14038,1.2879107,0.000742527
19.9192705,0.1834902195,126.93667,99.0000025361,20.2834826,0.2251770351,615,218.5474058611,35.5770994999,742.61224,929.3702,-5.8211474,0.08943281,-6.273304,0.087581486,-6.352295,0.18345945,-6.39031,0.10457091,-6.39031,0.10457091,39,-44.81436,1.0341847,0.26775378,615,218.5474041794,35.577042208,742.61224,929.3702,99,99,99,99,99,99,99,99,99,99,13,-44.81436,1.0341847,0.430248,615,218.5473636235,35.5769990435,742.61224,929.3702,-5.780258,0.2268727,-6.26978,0.17889109,-7.1835794,0.2239929,-5.9360733,0.40632626,-5.9360733,0.40632626,30,-44.81436,1.0341847,0.79377455
20.5311195,0.320515754,24.1630656,2.3910218107,27.24631408,136.0101519553,616,218.575256003,35.5833768515,418.8755,1019.19836,-5.5526304,0.09828908,-5.943629,0.0976134,-5.740446,0.32049814,-5.6562467,0.1897156,-5.6562467,0.1897156,32,37.306774,1.180449,0.75200546,616,218.5752015613,35.5833095533,418.8755,1019.19836,-0.7355703,9.215772,-3.931188,0.957268,-3.7736044,2.3909168,-2.5131974,4.117015,-2.5131974,4.117015,0,37.306774,1.180449,0.019304533,616,218.5751536222,35.5832787775,418.8755,1019.19836,3.3768532,877.6637,0.18123564,91.153625,-0.22074792,136.01015,1.6192654,399.39642,1.6192654,399.39642,0,37.306774,1.180449,0.0008547887
20.4692875,0.3028951388,126.93667,99.0000025361,18.559912,0.0518864689,617,218.5869569204,35.576991321,282.8028,927.9938,-5.3026357,0.11200675,-5.724792,0.110493,-5.802278,0.3028765,-6.139683,0.14593261,-6.139683,0.14593261,27,60.362003,1.1373892,0.55859864,617,218.5868811711,35.5769367161,282.8028,927.9938,-4.8835673,0.19205034,-5.9459333,0.13219328,99,99,-5.8813915,0.2245054,-5.8813915,0.2245054,17,60.362003,1.1373892,0.60829973,617,218.5868365224,35.576912093,282.8028,927.9938,-6.077948,0.13579813,-6.196643,0.12598695,-8.90715,0.046479326,-7.767856,0.08552316,-7.767856,0.08552316,20,60.362003,1.1373892,0.5924247
