J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H=MAG_APER_H+27.467062±0.0230624783,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
1.158515,0.296482218,0.621396,0.2793062897,0.537119,0.3328038732,20.170234,0.1660651846,21.328749,0.2456095684,20.79163,0.2245759513,684,200.7811031102,33.3582376063,823.99493,261.36227,-4.989112,0.12625654,-5.5267835,0.11982752,-6.2757,0.16603151,-5.942669,0.15759844,-5.5267835,0.11982752,23,88.98043,1.1499808,0.54722863,684,200.7811163497,33.358211446,823.99493,261.36227,-5.4039464,0.16351327,-5.656432,0.14553338,-6.607921,0.24458517,-6.470815,0.1930408,-5.656432,0.14553338,19,88.98043,1.1499808,0.49212795,684,200.7810994619,33.3582055653,823.99493,261.36227,-5.6111884,0.13261814,-5.7917566,0.12169887,-6.675432,0.22338863,-6.315972,0.2160488,-5.7917566,0.12169887,18,88.98043,1.1499808,0.510282
1.1555299,0.3320664276,0.8936651,0.3727213592,0.2618648,0.4240025252,20.2970035,0.1862943674,21.4525334,0.2748863785,21.1906686,0.3228244419,685,200.7810632867,33.359563412,824.4573,280.33682,-4.482186,0.15407117,-4.930439,0.15006801,-6.1489305,0.18626435,-5.0158663,0.20895527,-5.0158663,0.20895527,15,-86.148445,1.3349568,0.4943704,685,200.7810768525,33.359537451,824.4573,280.33682,-2.7864554,1.3374207,-5.9820733,0.14068213,-6.4841366,0.27397147,-3.9696474,1.0739877,-3.9696474,1.0739877,5,-86.148445,1.3349568,0.35464707,685,200.7810601414,33.3595318704,824.4573,280.33682,-4.352658,0.3136815,-4.932739,0.24747628,-6.2763934,0.3219996,-5.868989,0.18440546,-5.868989,0.18440546,8,-86.148445,1.3349568,0.38186473
2.9000083,1.2350714619,2.134268,0.9206850735,0.7657403,1.5220940934,20.181469,0.1677678328,23.0814773,1.2236239088,22.315737,0.905270655,686,200.8400940623,33.3587305209,118.83811,268.10776,-4.6735334,0.1394183,-5.0952234,0.13666469,-6.264465,0.1677345,-5.311327,0.19991626,-5.311327,0.19991626,18,-12.41444,1.3364881,0.49907646,686,200.8401159652,33.3586941187,118.83811,268.10776,-3.2448413,0.9454071,-6.440459,0.100352295,-4.8551927,1.2234187,99,99,99,99,4,-12.41444,1.3364881,0.3608931,686,200.8401123221,33.3586825841,118.83811,268.10776,-4.0585184,0.4384397,-6.176816,0.12454532,-5.151325,0.90497684,-5.2854447,0.39384353,-5.2854447,0.39384353,7,-12.41444,1.3364881,0.371811
106.8891945,99.0001141325,0.9067572,0.2997866848,105.9824373,99.0003448384,20.0474755,0.1486475214,126.93667,99.0000025361,20.9542327,0.2603381854,687,200.8484053086,33.3584669553,19.489399,264.3243,-6.6323795,0.052977428,-6.935846,0.05299273,-6.3984585,0.1486099,-6.392623,0.10361138,-6.935846,0.05299273,77,-11.924623,1.5060389,0.07379233,687,200.8484283485,33.3584290614,19.489399,264.3243,-3.993419,1.0697851,-7.189037,0.11148283,99,99,99,99,-7.189037,0.11148283,22,-11.924623,1.5060389,0.627939,687,200.8484265245,33.3584166554,19.489399,264.3243,-5.6121325,0.2367636,-8.807751,0.026235055,-6.5128293,0.25931466,-5.8063807,0.33782077,-8.807751,0.026235055,31,-11.924623,1.5060389,0.14240542
106.8984184,99.0001122354,1.1320634,0.3494658318,105.766355,99.0005096353,20.0382516,0.1473786853,126.93667,99.0000025361,21.170315,0.3168688857,688,200.8474392448,33.3581957511,31.037666,260.4439,-5.1562123,0.10991597,-5.545837,0.10848386,-6.4076824,0.14734074,-5.5410423,0.1298277,-5.545837,0.10848386,21,-19.521875,1.3585336,0.7308546,688,200.8474620768,33.3581579868,31.037666,260.4439,99,99,99,99,99,99,-2.5786123,3.8047514,99,99,3,-19.521875,1.3585336,0.37853146,688,200.8474599991,33.3581456146,31.037666,260.4439,-2.596153,2.0335164,-5.791771,0.21187645,-6.296747,0.3160285,99,99,-5.791771,0.21187645,11,-19.521875,1.3585336,0.48454046
0.985828,0.1461941122,0.0093625,0.1161577634,0.9764655,0.1360782678,19.49423,0.0904103132,20.480058,0.1148855679,19.5035925,0.072928741,689,200.7892725418,33.3580309487,726.3425,258.3381,-7.318658,0.03211422,-7.443251,0.032241173,-6.951704,0.090348445,-7.297393,0.041805405,-7.297393,0.041805405,96,47.60756,1.3041865,0.97745705,689,200.7892869122,33.3580033304,726.3425,258.3381,-7.354598,0.054336924,-7.472793,0.0510968,-7.456612,0.11267892,-7.4839196,0.06587969,-7.4839196,0.06587969,76,47.60756,1.3041865,0.37611884,689,200.7892718203,33.3579966056,726.3425,258.3381,-7.5041876,0.046546873,-7.599534,0.044314172,-7.9634695,0.06918615,-7.63986,0.055850238,-7.63986,0.055850238,83,47.60756,1.3041865,0.8119831
1.490736,140.0071445082,-103.892025,99.0010225698,105.382761,99.0010250494,125.445934,99.0000000565,126.93667,99.0000025361,21.553909,0.4499540944,690,200.7703824157,33.3578489724,952.15063,255.89935,-4.973076,0.11636833,-5.312738,0.11585319,99,99,-5.36506,0.12750031,-5.36506,0.12750031,20,-23.589771,1.2053928,0.52940065,690,200.7703940056,33.3578246296,952.15063,255.89935,-4.778933,0.25527635,-5.26691,0.20814615,99,99,-3.5667748,1.2652177,-3.5667748,1.2652177,12,-23.589771,1.2053928,0.36336687,690,200.7703746686,33.3578197089,952.15063,255.89935,-3.3022764,0.94634205,-6.497894,0.10011791,-5.913153,0.44936267,-4.9844303,0.33631334,-4.9844303,0.33631334,3,-23.589771,1.2053928,0.3737806
1.3898143,0.3432747012,-0.0043123,0.2083925096,1.3941266,0.3269026047,20.162792,0.1649236877,21.5526063,0.3010609534,20.1584797,0.1273876575,691,200.8171026886,33.3576299185,393.67276,252.42943,-5.625498,0.09002259,-6.049313,0.08820163,-6.283142,0.16488978,-5.951977,0.14268532,-5.951977,0.14268532,42,-29.368826,1.7320809,0.21416716,691,200.8171209875,33.3575973766,393.67276,252.42943,-5.2844396,0.22741067,-6.157248,0.15500377,-6.3840637,0.30022582,-6.110759,0.24391994,-6.110759,0.24391994,19,-29.368826,1.7320809,0.50617063,691,200.8171120554,33.3575878434,393.67276,252.42943,-5.04233,0.2751235,-6.890769,0.096948,-7.3085823,0.12528263,-6.3385854,0.19258712,-6.3385854,0.19258712,11,-29.368826,1.7320809,0.49143362
106.7036714,99.0001585829,2.1484824,0.9775378808,104.555189,99.0046725421,20.2329986,0.1757762539,126.93667,99.0000025361,22.381481,0.9616043973,692,200.8251934131,33.3575573635,296.9589,251.35849,-6.406473,0.052352913,-6.5797477,0.05267016,-6.2129354,0.17574444,-6.446233,0.06909837,-6.446233,0.06909837,53,50.729885,1.1204668,0.95707595,692,200.825212865,33.3575233965,296.9589,251.35849,-5.115149,0.29670557,-8.310767,0.03302436,99,99,99,99,99,99,16,50.729885,1.1204668,0.45231026,692,200.8252057298,33.3575130563,296.9589,251.35849,-6.180371,0.11096822,-6.4297066,0.099203676,-5.085581,0.9613278,-6.511665,0.12003047,-6.511665,0.12003047,41,50.729885,1.1204668,0.2406423
2.1646706,0.5454642057,5.5495057,17.7456410824,-3.3848351,17.7528826509,19.999156,0.1422431157,22.1638266,0.5265910137,25.5486617,17.7450709866,693,200.7817499633,33.3573600132,816.27167,248.79709,-6.0312195,0.0678017,-6.2931175,0.06807636,-6.446778,0.1422038,-5.9985685,0.12975919,-5.9985685,0.12975919,52,-4.3537493,1.1235851,0.37025917,693,200.7817630765,33.3573336125,816.27167,248.79709,-5.512354,0.1965329,-6.214355,0.14609967,-5.7728434,0.526114,-5.772531,0.31406817,-5.772531,0.31406817,24,-4.3537493,1.1235851,0.5657898,693,200.7817462104,33.3573274725,816.27167,248.79709,-5.829816,0.14390507,-6.2023196,0.1230677,-1.9184003,17.745056,-6.056386,0.23550665,-6.056386,0.23550665,32,-4.3537493,1.1235851,0.61481947
1.490736,140.0071445082,-103.862277,99.0010804786,105.353013,99.0010829583,125.445934,99.0000000565,126.93667,99.0000025361,21.583657,0.4625200061,694,200.7855272359,33.3575216037,771.11755,251.07823,-5.072682,0.107300065,-5.3580832,0.107530154,99,99,-5.3150287,0.13231102,-5.3150287,0.13231102,22,24.339067,1.1890785,0.61179453,694,200.7855409365,33.3574945662,771.11755,251.07823,-4.0812244,0.4789695,-7.276842,0.05327259,99,99,-4.624873,0.47687086,-4.624873,0.47687086,5,24.339067,1.1890785,0.37816647,694,200.7855249367,33.3574880934,771.11755,251.07823,-5.381625,0.14562106,-5.554117,0.13406363,-5.883405,0.46194467,-5.8233995,0.15663242,-5.8233995,0.15663242,19,24.339067,1.1890785,0.5071325
104.0499906,99.0201145302,0.9672671,4.2279821839,103.0827235,99.0701456347,22.8866794,1.9956401019,126.93667,99.0000025361,23.8539465,3.7273655484,695,200.8091312029,33.3575277148,488.96225,251.00618,-4.6223183,0.1427826,-5.04457,0.13994458,-3.5592546,1.9956373,-5.3048553,0.20325054,-5.3048553,0.20325054,18,-12.4300375,1.0121068,0.50949454,695,200.8091483222,33.3574965518,488.96225,251.00618,-4.2581306,0.36823255,-5.1781983,0.24454725,99,99,-3.237193,2.6883695,-3.237193,2.6883695,7,-12.4300375,1.0121068,0.39934546,695,200.8091375955,33.3574877746,488.96225,251.00618,-4.1630507,0.3901294,-5.354171,0.22098364,-3.6131155,3.7272942,-2.7499926,4.088346,-2.7499926,4.088346,10,-12.4300375,1.0121068,0.48371264
2.245616,0.6702097413,2.710817,1.5001022938,-0.465201,1.6268160844,20.147951,0.1627227964,22.393567,0.6501556651,22.858768,1.4912505435,696,200.8407939549,33.3573670635,110.47479,248.59341,-5.0669036,0.11542754,-5.4723134,0.113554694,-6.297983,0.16268843,-5.9921126,0.15560721,-5.9921126,0.15560721,22,36.728638,1.0681584,0.56487775,696,200.8408156173,33.357330341,110.47479,248.59341,-4.833278,0.26426393,-5.4793053,0.20160286,-5.543103,0.64976937,-5.5189533,0.47659716,-5.5189533,0.47659716,11,36.728638,1.0681584,0.38386524,696,200.8408119395,33.3573184334,110.47479,248.59341,-4.8167844,0.26087376,-5.48638,0.19783561,-4.608294,1.4910722,-5.074903,0.6959494,-5.074903,0.6959494,12,36.728638,1.0681584,0.4397735
106.4856424,99.000234319,1.5316837,0.7001871385,104.9539587,99.0022467984,20.4510276,0.214226643,126.93667,99.0000025361,21.9827113,0.6666100617,697,200.8470367509,33.3573956906,35.84994,248.9943,-5.0870013,0.11060386,-5.4294853,0.110067524,-5.9949064,0.21420054,-5.156318,0.28218696,-5.156318,0.28218696,15,-51.80709,1.4060273,0.53271616,697,200.8470593241,33.3573578806,35.84994,248.9943,99,99,99,99,99,99,-2.7149308,5.3232303,-2.7149308,5.3232303,0,-51.80709,1.4060273,0.34793028,697,200.8470570444,33.357345369,35.84994,248.9943,-2.577695,1.9532056,-5.7733126,0.2036601,-5.4843507,0.666211,99,99,99,99,5,-51.80709,1.4060273,0.36737493
0.7210296,0.0955399655,0.4134126,0.1013778475,0.307617,0.1027250268,19.1487524,0.0665316536,19.869782,0.0685669314,19.562165,0.0764918757,698,200.8069727346,33.3568741272,514.7684,241.66432,-7.263506,0.030136887,-7.34403,0.030159106,-7.2971816,0.066447556,-7.2674556,0.037090153,-7.2674556,0.037090153,72,68.81822,1.0207645,0.9708478,698,200.8069893777,33.3568432467,514.7684,241.66432,-7.94137,0.02884813,-7.9749765,0.02832792,-8.066888,0.06480177,-8.063663,0.033604924,-8.063663,0.033604924,78,68.81822,1.0207645,0.97603464,698,200.8069780773,33.3568345343,514.7684,241.66432,-7.8827243,0.029588543,-7.9188185,0.029031096,-7.904897,0.07293236,-7.9871364,0.034988917,-7.9871364,0.034988917,75,68.81822,1.0207645,0.9780615
0.650764,0.3821635927,-1.0792343,0.2916592964,1.7299983,0.2735655271,20.7432496,0.2795318042,21.3940136,0.2605973562,19.6640153,0.0832292953,699,200.7989196624,33.3565069895,611.0362,236.45927,-5.0211062,0.11189325,-5.333159,0.111813754,-5.7026844,0.2795118,-5.1446433,0.15143427,-5.1446433,0.15143427,19,89.7073,1.1587986,0.5499325,699,200.7989350477,33.3564774636,611.0362,236.45927,-5.0456223,0.20121597,-5.3446445,0.17603932,-6.5426564,0.2596321,-5.5751333,0.19854428,-5.5751333,0.19854428,17,89.7073,1.1587986,0.44318002,699,200.7989218972,33.356469456,611.0362,236.45927,-5.4171987,0.14115661,-5.5804462,0.13044208,-7.8030467,0.07997023,-6.1261005,0.118018895,-6.1261005,0.118018895,21,89.7073,1.1587986,0.4462714
1.3783318,0.4085656403,-0.004494,0.2494038206,1.3828258,0.3885422133,20.362691,0.1976905367,21.7410228,0.3575532605,20.358197,0.1520549816,700,200.7754675105,33.3561206975,891.3843,231.11664,-6.5200853,0.05029513,-6.703814,0.050608847,-6.083243,0.19766225,-6.622707,0.06381168,-6.622707,0.06381168,66,3.3500261,1.0598786,0.9212536,700,200.7754794037,33.3560952152,891.3843,231.11664,-6.435716,0.09696546,-6.645869,0.0877105,-6.1956472,0.35685036,-6.752832,0.10755567,-6.752832,0.10755567,46,3.3500261,1.0598786,0.65594184,700,200.7754609608,33.3560894118,891.3843,231.11664,-6.643977,0.07865658,-6.795658,0.07303467,-7.108865,0.15029584,-7.0624022,0.07935919,-7.0624022,0.07935919,47,3.3500261,1.0598786,0.89848644
106.7963004,99.0001344653,106.3266924,99.0001346154,0.469608,140.0071463677,20.1403696,0.1616229903,126.93667,99.0000025361,126.467062,99.0000026863,701,200.7945724382,33.3561198127,663.00555,230.94789,-5.3468285,0.10034173,-5.7298856,0.09916116,-6.3055644,0.16158839,-5.980132,0.14206874,-5.980132,0.14206874,29,46.467094,1.6449511,0.6068391,701,200.7945870971,33.3560909906,663.00555,230.94789,-4.846812,0.2913262,-5.9982014,0.16846223,99,99,-5.0917754,0.6339076,-5.0917754,0.6339076,15,46.467094,1.6449511,0.4826913,701,200.7945729214,33.3560833211,663.00555,230.94789,-5.283525,0.19144394,-5.714565,0.16024321,99,99,-4.9058285,0.7304191,-4.9058285,0.7304191,16,46.467094,1.6449511,0.45761088
2.0229478,0.9111811193,-0.2184521,0.3148511399,2.2413999,0.8875274742,20.6896936,0.2661552697,22.7126414,0.8714427145,20.4712415,0.1682040806,702,200.8018003558,33.3571059528,576.5963,245.01285,-5.4728136,0.09051051,-5.7786803,0.09051206,-5.7562404,0.26613426,-5.7527294,0.14089966,-5.7527294,0.14089966,33,45.064457,1.1749418,0.68009496,702,200.8018163082,33.3570760102,576.5963,245.01285,-4.721295,0.32631412,-6.478874,0.122806214,-5.2240286,0.87115455,-5.8355412,0.25677463,-5.8355412,0.25677463,14,45.064457,1.1749418,0.39370647,702,200.801803885,33.357067855,576.5963,245.01285,-5.527099,0.15415923,-5.8056602,0.13635892,-6.9958205,0.16661553,-6.4811954,0.13890551,-6.4811954,0.13890551,20,45.064457,1.1749418,0.6502638
3.8701757,1.8819455237,0.42893,0.1617341753,3.4412457,1.882866859,19.677101,0.1065112408,23.5472767,1.8789290327,20.106031,0.121709897,703,200.82693767,33.3558774481,276.1153,227.31042,-7.347375,0.030511368,-7.4509807,0.030588161,-6.768833,0.10645873,-7.268473,0.03996948,-7.268473,0.03996948,89,35.808643,1.3618813,0.97887343,703,200.8269569534,33.3558429323,276.1153,227.31042,-7.1336465,0.06335606,-7.2753954,0.058942992,-4.3893933,1.8787954,-7.0560064,0.088904835,-7.0560064,0.088904835,69,35.808643,1.3618813,0.7489171,703,200.8269499724,33.3558320462,276.1153,227.31042,-7.497381,0.04503135,-7.5812707,0.04310745,-7.361031,0.1195049,-7.5390315,0.056347076,-7.5390315,0.056347076,74,35.808643,1.3618813,0.5441649
105.3027377,99.0020152796,0.4242862,0.9533765635,104.8784515,99.0025802783,21.6339323,0.6312901575,126.93667,99.0000025361,22.0582185,0.7144225702,704,200.8368185821,33.3561488748,157.99864,231.16731,-3.9630454,0.18348289,-4.286604,0.18308534,-4.8120017,0.6312813,-4.6156106,0.1754278,-4.6156106,0.1754278,10,88.10942,1.2452341,0.4795014,704,200.8368393638,33.3561126706,157.99864,231.16731,99,99,99,99,99,99,99,99,99,99,0,88.10942,1.2452341,0.3481991,704,200.8368346274,33.3561008794,157.99864,231.16731,-3.2111669,0.64521277,-5.2402134,0.19701283,-5.4088435,0.71405023,-4.00118,0.57054484,-4.00118,0.57054484,3,88.10942,1.2452341,0.366441
3.1438775,1.7193024403,0.432298,0.2834038378,2.7115795,1.7223313993,20.3012893,0.1869400537,23.4451668,1.7091092117,20.7335873,0.2130050507,705,200.8428920602,33.3558524088,85.39734,226.91304,-5.9742675,0.06682061,-6.18928,0.06722966,-6.1446447,0.18691014,-6.058811,0.08639087,-6.058811,0.08639087,36,78.44273,1.2976274,0.87197673,705,200.8429136467,33.3558150996,85.39734,226.91304,-3.8251922,0.8415861,-7.0208097,0.08845993,-4.4915032,1.7089623,-0.734701,21.733215,-0.734701,21.733215,10,78.44273,1.2976274,0.49205184,705,200.8429102251,33.3558026483,85.39734,226.91304,-6.0658627,0.108372964,-6.251605,0.09924646,-6.7334747,0.21175286,-6.2425838,0.13570249,-6.2425838,0.13570249,30,78.44273,1.2976274,0.55468655
1.490736,140.0071445082,1.021128,140.0071446143,0.469608,140.0071463677,125.445934,99.0000000565,126.93667,99.0000025361,126.467062,99.0000026863,706,200.7668527968,33.3554881636,994.3716,222.14824,-6.5815525,0.048140638,-6.7521453,0.048429355,99,99,-6.5928216,0.06775333,-6.7521453,0.048429355,68,-84.87258,1.2874992,0.93648654,706,200.7668632843,33.3554640953,994.3716,222.14824,-6.703526,0.0770943,-6.845107,0.07173806,99,99,-6.8336625,0.10398743,-6.845107,0.07173806,52,-84.87258,1.2874992,0.7151079,706,200.7668428285,33.3554589916,994.3716,222.14824,-7.1422796,0.051481437,-7.2178736,0.049483165,99,99,-7.709773,0.04660252,-7.2178736,0.049483165,61,-84.87258,1.2874992,0.80277365
1.946065,0.0906811849,3.976515,0.7935454469,-2.03045,0.7976325595,18.195294,0.0293236562,20.141359,0.0858090933,22.171809,0.7930034675,707,200.7662515785,33.354602357,1001.56946,209.47725,-8.437225,0.01658511,-8.497493,0.016571643,-8.25064,0.029132346,-8.388785,0.021191575,-8.388785,0.021191575,179,-74.514244,1.4985039,0.034290217,707,200.7662617571,33.3545782652,1001.56946,209.47725,-8.171524,0.034130547,-8.257866,0.032589156,-7.795311,0.08283143,-7.9996786,0.05347512,-7.9996786,0.05347512,152,-74.514244,1.4985039,0.0182318,707,200.7662410431,33.3545730224,1001.56946,209.47725,-8.10365,0.03527719,-8.198606,0.03359128,-5.295253,0.79266804,-7.4896545,0.0821611,-7.4896545,0.0821611,132,-74.514244,1.4985039,0.36906663
105.6241264,99.0011197115,0.1330531,0.6222767219,105.4910733,99.0008410494,21.3125436,0.4703211491,126.93667,99.0000025361,21.4455967,0.4074632933,708,200.784799681,33.3554758922,779.8346,221.80707,-5.899913,0.07295658,-6.1786785,0.07315656,-5.1333904,0.47030926,-6.119259,0.08838297,-6.119259,0.08838297,46,60.184013,1.3446516,0.8980078,708,200.7848127638,33.355448685,779.8346,221.80707,-5.631716,0.16944772,-6.083847,0.14009666,99,99,-5.677191,0.25304398,-5.677191,0.25304398,24,60.184013,1.3446516,0.6395999,708,200.7847963152,33.3554418262,779.8346,221.80707,-6.218796,0.0980661,-6.385063,0.09051074,-6.0214653,0.4068101,-6.481326,0.118939035,-6.481326,0.118939035,37,60.184013,1.3446516,0.67831475
1.1418362,0.2328972557,2.2332228,0.7871112934,-1.0913866,0.7993868953,19.9148275,0.1318444375,21.0566637,0.1919848328,22.1480503,0.7759904847,709,200.8421101379,33.3555362568,94.74502,222.38968,-6.154193,0.0650662,-6.4365807,0.06522373,-6.5311065,0.13180202,-6.4626155,0.089739956,-6.4626155,0.089739956,54,18.51982,1.04345,0.79676867,709,200.8421315319,33.3554990384,94.74502,222.38968,-5.9568768,0.1419339,-6.3580604,0.11962037,-6.8800063,0.19067255,-6.545729,0.16215798,-6.545729,0.16215798,34,18.51982,1.04345,0.5706725,709,200.8421278914,33.3554865929,94.74502,222.38968,-6.0426435,0.12794787,-6.385806,0.11058278,-5.3190117,0.7756477,-6.395907,0.18060996,-6.395907,0.18060996,32,18.51982,1.04345,0.64491314
1.083375,0.1213422434,0.8089205,0.1339663913,0.2744545,0.1504447897,19.2198545,0.0708424283,20.3032295,0.0985154322,20.028775,0.1137028775,710,200.8324412182,33.3553114528,210.32802,219.19344,-7.1776624,0.03431602,-7.303091,0.034453455,-7.2260795,0.070763454,-7.23786,0.041810766,-7.23786,0.041810766,76,73.55452,1.3521736,0.97889507,710,200.8324611564,33.3552758926,210.32802,219.19344,-7.4835315,0.04602437,-7.564658,0.04406085,-7.6334405,0.095932975,-7.5863404,0.056821737,-7.5863404,0.056821737,80,73.55452,1.3521736,0.96787894,710,200.8324553252,33.3552643421,210.32802,219.19344,-7.3291464,0.05123705,-7.4298544,0.048656683,-7.438287,0.11133942,-7.3637495,0.06735381,-7.3637495,0.06735381,73,73.55452,1.3521736,0.96118325
2.456977,0.6960063548,106.479189,99.0001028447,-104.022212,99.00234909,19.987873,0.140823962,22.44485,0.6816109283,126.467062,99.0000026863,711,200.8300227109,33.3550636346,239.2398,215.65373,-6.9622884,0.039521392,-7.11584,0.039736647,-6.458061,0.14078425,-6.943326,0.055299364,-6.943326,0.055299364,81,76.976074,1.4877121,0.804643,711,200.8300422369,33.3550284613,239.2398,215.65373,-6.3119144,0.12449743,-6.7741504,0.102533974,-5.49182,0.68124247,-6.491895,0.1576756,-6.491895,0.1576756,42,76.976074,1.4877121,0.6987944,711,200.8300358308,33.3550170919,239.2398,215.65373,-6.647776,0.08985764,-6.901306,0.080207825,99,99,-6.610206,0.13770437,-6.610206,0.13770437,56,76.976074,1.4877121,0.16716954
1.2350706,0.17816565,0.0375193,0.1231525004,1.1975513,0.1697266574,19.5514514,0.095137792,20.786522,0.1506379745,19.5889707,0.0782006322,712,200.8440856002,33.3551719601,71.13095,217.17308,-7.187081,0.033152178,-7.295439,0.033247076,-6.8944826,0.095079,-7.2034945,0.042309493,-7.2034945,0.042309493,90,10.189366,1.1070596,0.9813185,712,200.8441071889,33.3551343434,71.13095,217.17308,-6.6493196,0.09177226,-6.897808,0.08180356,-7.150148,0.14896189,-6.8069897,0.11168473,-6.8069897,0.11168473,58,10.189366,1.1070596,0.14516559,712,200.8441039385,33.3551216234,71.13095,217.17308,-7.3046446,0.050464813,-7.3963223,0.04812796,-7.8780913,0.07472256,-7.5314546,0.05697071,-7.5314546,0.05697071,85,10.189366,1.1070596,0.2238409
106.6320195,99.0001802087,0.4368489,0.2850070169,106.1951706,99.0002351106,20.3046505,0.1875611846,126.93667,99.0000025361,20.7414994,0.2145921753,713,200.8164398257,33.355324659,401.60904,219.44081,-4.4251623,0.15807292,-4.8719773,0.15402147,-6.1412835,0.18753137,-5.628447,0.17689669,-5.628447,0.17689669,16,-22.672539,2.0152497,0.5137678,713,200.8164574509,33.3552918985,401.60904,219.44081,-3.6682596,0.5828565,-6.8638773,0.064725175,99,99,99,99,99,99,2,-22.672539,2.0152497,0.35228983,713,200.816448048,33.3552819149,401.60904,219.44081,-3.3388474,0.7642744,-6.5344653,0.08261699,-6.7255626,0.2133493,-5.435334,0.40652716,-5.435334,0.40652716,4,-22.672539,2.0152497,0.36916214
104.3342762,99.0119241942,-0.1385678,1.853735183,104.472844,99.0054352336,22.6023938,1.5364343393,126.93667,99.0000025361,22.463826,1.0371613421,714,200.7781620466,33.3550264833,859.1857,215.4323,-5.2868266,0.103259504,-5.6718907,0.10200517,-3.8435402,1.5364307,-5.5811954,0.122704096,-5.5811954,0.122704096,34,78.26451,1.8736541,0.6014342,714,200.7781740558,33.3550003712,859.1857,215.4323,-3.5604455,0.91522217,-6.7560635,0.09638815,99,99,-1.6006455,9.1366,-1.6006455,9.1366,9,78.26451,1.8736541,0.35390103,714,200.7781560616,33.3549940601,859.1857,215.4323,-3.5358539,0.9094769,-6.7314715,0.09579974,-5.003236,1.0369049,-4.695405,0.51668674,-4.695405,0.51668674,6,78.26451,1.8736541,0.46647245
106.0420003,99.0005231362,-0.1557267,0.3859416494,106.197727,99.000234212,20.8946697,0.3210593166,126.93667,99.0000025361,20.738943,0.2141771975,715,200.792104435,33.3550655035,692.51715,215.877,-6.456218,0.04929547,-6.601129,0.0495454,-5.5512643,0.3210419,-6.4003806,0.068508424,-6.4003806,0.068508424,49,-71.390305,1.1048627,0.9590077,715,200.7921184725,33.3550369598,692.51715,215.877,-6.1366544,0.1151742,-6.3766,0.10299473,99,99,-6.0809565,0.17233185,-6.0809565,0.17233185,28,-71.390305,1.1048627,0.67132324,715,200.792103598,33.3550292958,692.51715,215.877,-6.3412094,0.093658686,-6.51406,0.08621287,-6.728119,0.2129319,-6.5580964,0.10912208,-6.5580964,0.10912208,36,-71.390305,1.1048627,0.88236064
1.6998426,0.2619572105,1.0983989,0.231636618,0.6014437,0.3195166699,19.6123874,0.1004644231,21.31223,0.2419266001,20.7107863,0.208716129,716,200.8402285373,33.3548264427,117.239235,212.23445,-6.552683,0.04991218,-6.7430205,0.050226383,-6.8335466,0.10040875,-6.702108,0.067817114,-6.702108,0.067817114,69,-45.373707,1.1337742,0.96233195,716,200.8402494811,33.3547894503,117.239235,212.23445,-6.4368477,0.099147476,-6.666232,0.089019775,-6.62444,0.24088654,-6.862236,0.112561226,-6.862236,0.112561226,45,-45.373707,1.1337742,0.16836809,716,200.840245321,33.3547770303,117.239235,212.23445,-6.653606,0.07978977,-6.8161936,0.07375324,-6.7562757,0.20743805,-6.9700236,0.09934468,-6.9700236,0.09934468,49,-45.373707,1.1337742,0.29780772
